accession_name,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C68
IRIS_313-11217,0.9069124131831394,0.757129501678238,2.8412600818828797,3.662033534506714,2.006351699806003,2.960453254307075,-2.035177102970947,2.2793975463727554,2.634777890040072,3.4794757253725623,0.3046768608136865,-0.23826568722259775,-0.3107077618587053,0.3658648779881462,-0.2539021960021119,-1.0953434664576305,-1.321523007109372,-0.7688640316316077,-2.3166540914806353,2.725089678926502,0.007889792326667467,-0.9453257984612318,1.952730582286565,1.6204037185043623,-0.23716782832399327,-1.9035551285396728,2.1145283494243476,0.9158863110737663,1.8287489563539623,-1.9514153817079887,0.5332234368941676,1.218086236284934,1.3880507157063755,2.2410694614059627,0.22900293706938474,1.9552900683355778,2.524178792607376,2.641535896712936,-2.327596443467155,2.9144697631339582,3.5640032965351405,2.608750620803847,3.265849817721041,3.1823854256071686,3.227768272294677,2.7278990951177713,-3.039137682353901,3.226664271739072,3.6658323938830595,2.559460998833924,3.6792355932049805,3.323105077908024,2.9968015424088983,3.597055834528255,-2.8321030167153243,3.372778728232885,2.8202929351830504,3.1965512351950833,3.7950185748560634,3.716827572584325,3.4726382547864425,3.1902085648419543,3.7434942992653175,3.0320887363498183,3.2344780766622447,3.4919841991407212,3.490890364410814,3.5097693327613477
IRIS_313-11218,-4.756777268716389,-5.048223691733617,NA,NA,NA,NA,NA,NA,NA,NA,-0.26827094425872106,-0.6235733091936423,0.09206128233782945,NA,NA,NA,NA,NA,NA,NA,4.652793875209484,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.167469804076066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRIS_313-11219,1.5237705477875139,1.615227993208633,2.032922129214117,2.558316700441119,1.6052000889681242,2.1281725380513903,-1.6365400343608665,1.1558358827737818,1.7569993559195383,2.072044261695641,0.23224593719873973,-1.1963733010347888,-0.33884932199249174,-0.1521434567297435,-0.7336932500196762,-1.0927629510562862,-1.3465582854549811,-0.9551579151572105,-1.515260626574011,2.094734958601317,-1.807721918826006,-1.032395731197866,0.6241167353877692,1.0267207492306973,-0.4578665971497274,-1.3571222148785562,1.3401597962257272,0.22991610945535446,1.2237207766398583,-1.3369277757494396,1.2118527589665211,0.5946057597059047,0.6933015332459572,1.8412219145011126,-0.039428225904846875,1.7247828949152435,1.80632116415227,1.8765934067986236,-1.8124934841923324,2.1930366144816347,2.5534931706405457,1.6772437379091079,2.557843033201779,2.2171035649617115,2.252675009233873,2.0116083373193074,-2.174473754770787,2.370139956665088,2.755767757089165,2.080014678209273,2.655591024787368,2.453668763541022,2.289908641188446,2.4596886866721195,-2.2216517939439604,2.4901447960890146,1.9767995721298828,2.417236283911432,2.8557543381605925,2.6734633549147446,2.677431843013438,2.527573309536912,2.5944328371132035,2.4621220432422697,2.261258630528908,2.5917928061453184,2.2727503469213395,2.792368340177743
IRIS_313-11220,-1.2082833558554649,-1.1643512878681945,-1.5837969116959478,-2.035457134194006,-1.2769772591665927,NA,NA,0.04000761396361707,-0.8103008529243947,-0.5603720948675107,NA,NA,NA,0.8436567817120341,1.8166766397475715,2.151706707560806,1.049858181784556,2.5528140205233747,2.112581589006486,-0.662934158436074,0.9652351450714425,2.0603214268495282,0.2095103646065281,1.4911435121668823,2.2436941595696056,2.1435864973375076,-0.750720528118439,-0.8129862146768679,-0.5969976033244228,2.098460006419354,-0.5023944402709969,1.4330361860832477,0.7253898039353989,-0.843648085149274,0.9432158725030018,-0.689925160355258,-0.8647977181575541,-1.4758543775110788,2.946333059942412,-1.0144890314064094,-1.9556576092893654,-1.037460637985308,-1.5110169527795316,-1.4313464546294596,-2.5532880154129685,-2.587576902735907,2.4579184283357187,-2.102915151396759,-2.021153693794897,-2.9506727638590977,-2.431131769843721,-1.5629347211135727,-2.919540506437411,-1.952779375483634,2.8373094686947287,-2.5603378659739837,-1.1984916159431462,-2.4710090041027986,-2.465527309689072,-2.0344531907869214,-2.80937488557372,-2.9209532289000824,-2.4051710142721086,-2.841938876879336,-1.688359394638556,-2.031658962146838,-2.0389154346129867,-2.408462555876547
IRIS_313-11221,-0.8964398735982906,-0.6918091377043221,-0.7404724868649696,-0.5975983086622415,-1.0772083747179015,-1.0255059897076841,1.084101062874358,-0.6552354642663748,-0.4715079332898574,-0.7649501104567005,0.24277354399190193,-0.855991338893852,-0.33398916478026036,-0.2372694870612186,0.2715286806548856,0.4470762039795146,0.8763258494509114,0.393011144947317,0.26800939645128075,-0.6867072844389357,-0.11454566301894825,0.8195701173987897,0.967469230204995,-0.34333036917702286,0.15676066596266702,1.2607819886229925,-0.3238756494757358,0.4216001014129842,-0.48077300389893063,0.5439639682614217,-0.5731820197145203,0.006667458786330974,-0.535648181344764,-0.5050654305803005,-0.3191265146787525,-0.6619627850034951,-0.005851458062304193,-0.7483426869170309,0.7729770227633497,-0.7049847323102232,-0.6744742908399752,-0.21861253359635816,-0.994453671693297,-0.8658695095543874,-0.899434924284105,-0.9005431277265822,1.0040194118553187,-0.5431455716299731,-0.7598019379337175,-0.8508414396262939,-1.0681129448071487,-0.9311035633761876,-0.8497488398383456,-0.6520744497560274,0.9384866520590237,-0.961301402959893,-0.35274026939060515,-1.0584198727920962,-1.1184573845508325,-0.7364151032591691,-1.0172072979730686,-0.918831911511049,-1.0160487909574505,-1.0040201067457,-0.6021656296351827,-1.277204782327599,-0.35474189124381517,-0.7223069533769912
IRIS_313-11222,-0.26867930039259447,-0.1305042192833159,1.242723707937404,1.4069612406124095,0.5171455626096075,0.9670522361474955,-0.5242602581759083,-1.699870032744562,0.790842458331992,-0.5629212887614532,0.07242610593602618,-0.5612225251969272,-0.26436845229750255,-2.5592056524731905,-2.825644904792821,-2.2635836549303097,-1.316480735424057,-2.3686048517441836,-1.022104315837744,1.4882425556976,-0.3378116284670042,-1.2677163255102328,-0.5302375555103706,-0.7667591108325676,-2.1122076076376484,-1.167621356312797,0.8464849434174775,0.4730998687344933,0.746504409511426,-1.1161424524746129,0.0550966581431897,-1.41663759233902,-1.280494935965688,1.1394283137002699,-1.1651015588529112,1.0394477797942183,1.3888423593437509,1.3351770688647187,-1.6248461782736965,1.3609360110329982,1.7781081333145385,1.3907794091769765,1.6903106215182293,1.492097914807828,1.7150389374566228,1.4230338286266013,-1.649636725519815,1.5323064748715298,1.8174371277587418,1.682153868114331,1.9822999582732355,1.5603817741705324,1.9356968886793293,1.646802923440739,-1.8792722253920173,1.7652870215530467,1.4749626974063703,1.7038906842429866,2.0171679854362647,1.7080174953913922,2.1735352807560284,1.980012558509081,1.8668983660177128,1.925633682112668,1.6604810925547095,1.7854060508010567,1.740656143475671,2.017631222268806
IRIS_313-11223,0.9323249939712928,0.6212187110109643,-0.4303480826954442,-0.5927914163079084,0.17265120138434648,-0.3519281303537163,-0.15429107591755034,-0.8609271285346033,-0.7028448655369667,-1.1190172013556285,0.005973413683196135,0.3567869047509446,-0.07863122314009195,-0.35830748052252326,-0.22218358755940726,-0.4745246843558209,-0.08922045330100853,-0.34447282237792104,0.05795840613030742,-0.5016522315152356,1.0319214065582516,0.1456350554309814,0.20808071472174666,-0.8107949092335767,-0.5687959750345373,-0.06190714529837919,-0.6421606615106729,-0.7471242812277572,-0.4430536491886389,0.1661096993028344,0.8157476442889694,-0.5888583081787371,-1.046069514620757,-0.39538100952926597,-1.4258961255572826,-0.1962739972072321,-0.8333496385903318,-0.2591639845897421,0.1349719817008751,-0.60024865266069,-0.3857106193777495,-0.874629967380911,-0.334505598900825,-0.5119056094761643,-0.27546401133998666,-0.08412995568711458,0.1452076121724958,-0.3055909121328941,-0.3773298993811974,-0.14913486442685117,-0.3535696455966018,-0.48553143635269624,-0.3102309330254028,-0.5322294049227388,0.19827223058518717,-0.28192147955192254,-0.8167183127809146,-0.16020954510218327,-0.3528981288162762,-0.5137207620746215,-0.3793194892170697,-0.31625244567595423,-0.49305315077881384,-0.20845322583121467,-0.6973023455754662,-0.4506924470157259,-0.7398539847724929,-0.40438604220621077
IRIS_313-11224,0.8019594479627474,1.225869222309579,3.0772631487968987,3.4129875390846585,2.424509001343656,2.9441561541483527,-2.4687063635785966,1.877677091550244,1.9878980409845597,2.7786917129309985,0.3786114559919824,0.3530895074927588,-0.290314379065187,0.6205634126335293,-0.39764814748626526,-1.3108466424865353,-2.826487537679501,-0.7247722743335859,-1.5670958133479982,1.8347918166554917,-2.536499701120706,-1.486529987391497,-0.05337517107739097,1.0864248107653536,-0.14095776427031742,-1.4913162912682232,1.6640132410812134,1.2388976954395856,1.348477445382866,-1.5212275271913551,1.2111558361594588,1.0726227598532054,1.754360440749196,2.9817532005261875,2.965668577531807,2.666217404827841,2.076240836739749,1.8470459880860293,-2.1657437922514062,3.030141334039878,2.407573222651185,2.1797687798882506,3.178437760797233,2.2711130099098957,2.362766090909644,2.9054479597329355,-2.157436986710409,3.1819746987000563,3.3376840613327046,3.0635071148659567,2.6089609623052796,3.218742323150486,2.590783565627278,2.5369889481502668,-2.413781947786083,3.296536777821687,3.1199527877700812,3.106180524645553,3.466119828430391,3.3990040160426247,2.8191399761602907,3.435493390268314,2.735441360210675,3.265821229349235,3.316886917162681,3.3738304101291963,2.6927607209986366,3.4977443269232107
IRIS_313-11225,-2.846621034669184,-2.740232447259485,NA,NA,NA,NA,NA,NA,NA,NA,0.2659599827247857,-0.10242389093645062,-0.16836010934513754,NA,NA,NA,NA,NA,-1.5648465061253392,NA,1.966008100991673,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.992966824873914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRIS_313-11226,NA,NA,-2.7436265972763154,-2.840425316890563,-1.8068721494536888,-2.677801343135395,1.8376962028839186,-0.3497032862382807,-1.7759960978113571,-1.5449922515246188,-0.08132303598888557,-0.17969758411470516,-0.30610942606402614,1.1706733278387924,1.4866185816476978,1.7848729359802187,1.6041338625728718,1.268496061666006,1.68000538324062,-2.0416468294923784,NA,0.9386361531746685,-1.029859572765993,-0.7445404340752898,0.7682422156163471,1.5951155205651764,-1.9143426487498139,-2.039916568038647,-2.046995255714179,1.35912058581118,NA,0.011867760712849063,-0.6219249884431408,-1.9752938892691094,-0.7371268019248127,-2.107946496233475,-1.3844654476773277,-1.9016383535867538,1.8546225887809895,-2.842284850828823,-2.6210174664084045,-2.8806794267309423,-2.8353748718648517,-2.792718908349548,-2.294815934307545,-2.3525019252308255,2.3781448620624297,-2.5680616378910366,-2.9903450602630346,-2.287502531094348,-2.7463741371566592,-3.1426741852559763,-2.234636176399856,-2.9549009623064793,2.3048573720679926,-2.6973138685374596,-3.219383872623171,-2.775606431056204,-3.0978379051877356,-3.285982398529253,-2.6774182512563547,-2.6302478540281626,-3.066450701971613,-2.6982730474943195,-3.485400690910442,-3.2494482127045115,-3.3142590829541105,-2.9319298588559093
