accession_name,Root_weight,Shoot_weight,Root_length,Shoot_length,Root_Na+,Root_K+,Shoot_Na+,Shoot_K+,Chlorophyll_A,Chlorophyll_B,Stress_Root_weight,Stress_Shoot_weight,Stress_Root_length,Stress_Shoot_length,Stress_Root_Na+,Stress_Root_K+,Stress_Shoot_Na+,Stress_Shoot_K+,SES,Stress_Chlorophyll_A,Stress_Chlorophyll_B,Root_thickness,Shoot_thickness,Stress_Root_thickness,Stress_Shoot_thickness,Lost_Root_weight,Lost_Shoot_weight,Lost_Root_length,Lost_Shoot_length,Lost_Root_thickness,Lost_Shoot_thickness,Lost_Chlorophyll_A,Lost_Chlorophyll_B
IRIS_313-9368,76.60673161,699.1361665,7.541066503,45.2554262,0.030898817,0.119831564,0.007773522,0.025499839,0.016626015,0.016442025,67.5187415,345.2447748,8.168629409,34.56146639,0.093767496,0.013876617,0.13964357,0.032478283,6.833162795,0.012023935,0.011393155,10.64549705,15.09755417,8.240474988,9.764669759,16.34729698,367.8000618,-0.744541953,10.97697621,2.806732156,5.193030818,0.004126243,0.004542885
IRIS_313-9391,94.34298419,911.7183804,6.768447776,55.33122777,0.032684297,0.155104388,0.007744752,0.025414125,0.017475077,0.017276741,86.59259315,540.4099218,9.347940335,45.58868227,0.10207246,0.02487562,0.116734668,0.0325715,5.926562452,0.016006464,0.01556333,14.1428681,16.50954124,9.305254814,11.80528978,16.67433412,429.3344543,-2.207319714,11.43484241,4.943092305,5.471308729,0.00141821,0.001457553
IRIS_313-9397,91.9333646,931.0437141,6.706570902,56.78732036,0.033019168,0.134135302,0.007773002,0.025416204,0.017451943,0.017199337,82.96995972,552.0146787,8.718281056,45.67593674,0.100467777,0.022747197,0.11855998,0.032614658,6.175133193,0.016651393,0.015795117,13.92004742,16.43253058,9.684061518,12.11813524,16.64721382,422.9248191,-1.902745095,11.42913522,4.630406293,5.391366339,0.001246461,0.001371691
IRIS_313-9422,96.60274734,764.9752111,8.114700219,50.60035291,0.030856187,0.106750337,0.007789002,0.025583597,0.016794316,0.016460602,73.23432287,400.7871515,9.225326479,40.739946,0.090535347,0.014202529,0.131368527,0.032958576,6.515643264,0.014593399,0.014099611,11.93023316,14.78858859,8.041075367,9.763291874,16.42010916,353.0096712,-1.278819197,10.93689791,3.648216954,4.990557956,0.002713345,0.002733711
IRIS_313-9445,NA,NA,NA,NA,0.03227259,0.068319059,0.007811645,0.025665705,0.017300866,0.018108655,NA,NA,NA,NA,0.09286387,0.017397349,0.127242592,0.032470756,6.100116624,0.015767581,0.014884429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002554027,0.0038974
IRIS_313-9594,107.586638,1116.904775,7.542941444,58.04323937,0.032649978,0.17550432,0.007745556,0.025373464,0.01772933,0.017775361,92.93855808,646.859068,9.039455398,45.73700523,0.101394505,0.024201869,0.116873681,0.032391453,6.022294882,0.018191649,0.018403091,14.4110846,18.35751685,10.43938096,13.82633373,16.6879436,446.6645794,-1.711371193,11.47667144,4.570492252,5.525389704,0.001072853,9.22E-04
IRIS_313-9606,91.94681249,846.7203347,6.962197856,55.68695774,0.032700146,0.396581151,0.007745332,0.025411088,0.017673225,0.017700018,68.15610663,387.4074277,8.579991908,41.31728376,0.102869482,0.02629068,0.122565171,0.031780847,6.604859185,0.014022097,0.013216739,13.64947798,15.74482312,8.219083961,9.3496321,16.74989439,435.1963057,-1.707227753,11.48595184,5.129315321,5.526085203,0.002721147,0.003232525
IRIS_313-9617,93.1577305,901.9987957,6.930374424,56.07984027,0.032346759,0.121995285,0.007886976,0.025415746,0.017686069,0.017888787,84.02888512,469.3707665,8.930937204,45.22755608,0.101478461,0.024427025,0.11944807,0.031366773,6.611320893,0.015497987,0.015237625,13.61223705,16.28963668,9.36912561,10.40653318,16.63243156,433.3505063,-1.793621641,11.41426446,4.466069927,5.499608042,0.002138176,0.0025836
IRIS_313-9626,103.8539294,806.8369749,8.284921054,50.95645108,0.03073103,0.067955323,0.007783727,0.025591294,0.016916453,0.01692678,80.78705666,402.7084233,9.041695169,38.12517284,0.090030697,0.01361159,0.131900131,0.032706684,6.689848828,0.012783571,0.012253852,12.26560269,15.60482276,8.821970792,10.35108508,16.40683902,366.3569997,-0.922884314,10.95956012,3.371466478,5.097597765,0.003931727,0.004366641
IRIS_313-9661,95.86184628,780.5469664,8.383986447,50.81230394,0.03085585,0.132862211,0.00779121,0.025553132,0.016835168,0.016603984,73.50498884,384.0657633,9.179596751,39.95845902,0.091208274,0.014189092,0.136070399,0.033087333,6.630640897,0.013995185,0.01376392,11.50940347,15.03547626,8.082349348,9.565126548,16.39720296,361.2846646,-1.104710835,10.95289943,3.359131694,5.061589152,0.003093264,0.003084753
IRIS_313-9682,85.23484309,946.239244,7.509643754,56.95960441,0.032534339,0.066744502,0.007817367,0.02570115,0.017498909,0.018514903,78.41179534,565.1517873,8.729483942,44.37021454,0.092635318,0.016984779,0.117933826,0.032383268,6.614108676,0.016013116,0.015693429,11.09520259,15.54084063,8.80581491,12.16615432,16.16965982,378.8108666,-1.39169785,11.34763198,2.841310675,5.029804497,0.003164146,0.004484824
IRIS_313-9696,99.45470655,941.5244238,6.158478978,52.82190548,0.032311826,0.127278097,0.007743551,0.025315519,0.017942365,0.018555935,78.32368879,497.6381234,8.031507445,41.95863221,0.103966449,0.027874723,0.118965496,0.031360375,6.257109515,0.01706098,0.017052788,15.65123733,17.4197968,9.722327701,11.60911591,16.70644918,436.1576605,-1.690364876,11.42602626,5.397004741,5.565683442,0.002105916,0.002751379
