accession_name,Root_weight,Shoot_weight,Root_length,Shoot_length,Root_Na+,Root_K+,Shoot_Na+,Shoot_K+,Chlorophyll_A,Chlorophyll_B,Stress_Root_weight,Stress_Shoot_weight,Stress_Root_length,Stress_Shoot_length,Stress_Root_Na+,Stress_Root_K+,Stress_Shoot_Na+,Stress_Shoot_K+,SES,Stress_Chlorophyll_A,Stress_Chlorophyll_B,Root_thickness,Shoot_thickness,Stress_Root_thickness,Stress_Shoot_thickness,Lost_Root_weight,Lost_Shoot_weight,Lost_Root_length,Lost_Shoot_length,Lost_Root_thickness,Lost_Shoot_thickness,Lost_Chlorophyll_A,Lost_Chlorophyll_B
IRIS_313-11116,138.3333333,911.3333333,10.16666667,47.66666667,0.022072183,0.084958091,0.035099151,0.012232502,0.01657333,0.016072467,144.3333333,762.6666667,11.83333333,43.66666667,0.102341244,0.01885916,0.125229242,0.031959968,4.333333333,0.01998183,0.01915162,13.60655737,19.11888112,12.1971831,17.46564885,-6,148.6666666,-1.66666666,4,1.40937427,1.653232262,-0.0034085,-0.003079153
IRIS_313-11123,126.3333333,974,8.166666667,59.25,0.02248805,0.11147343,0.004910744,0.007283538,0.012373523,0.011874233,74,448.6666667,7.833333333,42.83333333,0.057077663,0.007512697,0.129207429,0.028226267,5,0.016254401,0.014142693,15.46938775,16.43881857,9.446808511,10.47470817,52.3333333,525.3333333,0.333333334,16.41666667,6.022579239,5.964110393,-0.003880878,-0.00226846
IRIS_313-11124,95.33333333,694,7.833333333,49.5,0.042256702,0.124111235,0.008233184,0.022476155,0.018062644,0.017734253,65.66666667,380,9.833333333,40,0.064721393,0.01434411,0.081340633,0.037170435,6.666666667,0.014649599,0.01412384,12.17021277,14.02020202,6.677966102,9.5,29.66666666,314,-2,9.5,5.492246664,4.52020202,0.003413045,0.003610413
IRIS_313-11154,115,862.5,8.75,52,0.03041888,0.127090301,0.005551611,0.002765391,0.019585241,0.01926171,117.6666667,602,10.16666667,43.58333333,0.064964782,0.018650646,0.147349887,0.031738584,5.666666667,0.016806311,0.01601254,13.14285714,16.58653846,11.57377049,13.8126195,-2.6666667,260.5,-1.41666667,8.41666667,1.569086652,2.773918958,0.00277893,0.00324917
IRIS_313-11163,76,606.3333333,9,42.16666667,0.035252794,0.136380528,0.005892043,0.007051282,0.014930032,0.014506967,64.33333333,334,7.833333333,35.5,0.07377752,0.013754697,0.124851507,0.032093243,6.333333333,0.012725334,0.012048627,8.444444444,14.37944664,8.212765957,9.408450704,11.66666667,272.3333333,1.166666667,6.66666667,0.231678487,4.970995934,0.002204698,0.00245834
IRIS_313-11203,99,1004,6.5,56.66666667,0.027834938,0.213024898,0.003755225,0.007262635,0.016635886,0.016366713,74.33333333,465.3333333,9.75,45.83333333,0.065710624,0.014915975,0.108153385,0.036805177,6.333333333,0.017610583,0.017223193,15.23076923,17.71764706,7.623931624,10.15272727,24.66666667,538.6666667,-3.25,10.83333334,7.606837607,7.564919785,-0.000974697,-0.00085648
IRIS_313-11204,109,1030.666667,8.333333333,56.41666667,0.026640016,0.171993063,0.006859727,0.012885544,0.017624752,0.017629213,87.66666667,637.3333333,10.5,45.66666667,0.102002434,0.019323671,0.134618735,0.029868147,5,0.021722705,0.022893333,13.08,18.26883309,8.34920635,13.95620438,21.33333333,393.3333337,-2.166666667,10.75,4.730793651,4.312628714,-0.004097953,-0.00526412
IRIS_313-11205,122.3333333,1176.666667,7,59,0.027696899,0.176638177,0.003141573,0.005939552,0.017322398,0.01675994,106.6666667,663.6666667,8.75,35.5,0.054909051,0.011233432,0.103526218,0.035559446,5.666666667,0.017724735,0.01522272,17.47619047,19.94350283,12.19047619,18.69483568,15.6666666,513.0000003,-1.75,23.5,5.285714277,1.248667149,-0.000402337,0.00153722
IRIS_313-11206,90,877,7,57,0.024393255,0.145670754,0.004131189,0.033477332,0.018311531,0.01789114,75,429.5,9.125,48,0.056960118,0.132868822,0.107687888,0.033059101,6.5,0.019189053,0.01916273,12.85714286,15.38596491,8.219178082,8.947916667,15,447.5,-2.125,9,4.637964775,6.438048246,-0.000877522,-0.00127159
IRIS_313-11207,130,1043,7.333333333,57.83333333,0.030631747,0.137928899,0.006195623,0.018760064,0.018778295,0.01814566,92.66666667,527.6666667,8.666666667,49.83333333,0.047859573,0.011111775,0.148109707,0.03960677,5.666666667,0.02168207,0.021873907,17.72727273,18.03458213,10.69230769,10.58862876,37.33333333,515.3333333,-1.333333334,8,7.034965036,7.44595337,-0.002903775,-0.003728247
IRIS_313-11208,98.66666667,918,6.333333333,62.66666667,0.019644929,0.086389818,0.003001773,0.00778521,0.019901363,0.019899693,113.3333333,704.6666667,9.833333333,54.16666667,0.062546097,0.014002436,0.128015595,0.032103928,5.333333333,0.0185663,0.017942313,15.57894737,14.64893617,11.52542373,13.00923077,-14.66666663,213.3333333,-3.5,8.5,4.053523644,1.6397054,0.001335063,0.00195738
IRIS_313-11210,65,590,7.166666667,49.16666667,0.032894659,0.129412858,0.008921827,0.004380342,0.017873105,0.01742654,52,224.3333333,6.5,33.5,0.111138769,0.01589661,0.148096673,0.032095521,7.333333333,0.007366905,0.005497767,9.069767441,12,8,6.696517412,13,365.6666667,0.666666667,15.66666667,1.069767441,5.303482587,0.0105062,0.011928773
IRIS_313-11211,148,1100.666667,8.166666667,64.16666667,0.035839142,0.136380528,0.005699308,0.124533166,0.017693724,0.018118053,95,443.6666667,9.333333333,39.33333333,0.065249659,0.015612742,0.163496468,0.023803039,7.333333333,0.014714294,0.014417413,18.12244898,17.15324676,10.17857143,11.27966102,53,657.0000003,-1.166666666,24.83333334,7.94387755,5.873585739,0.00297943,0.00370064
IRIS_313-11212,64,666,5.566666667,52.33333333,0.036927643,0.091905116,0.004853349,0.008831909,0.016807247,0.016532353,87,534.6666667,9.333333333,44.75,0.062413569,0.01114053,0.102126678,0.024457469,5.666666667,0.015818381,0.01509344,11.49700599,12.72611465,9.321428572,11.94785847,-23,131.3333333,-3.766666666,7.58333333,2.175577416,0.778256177,0.000988866,0.001438913
IRIS_313-11213,113.6666667,950.6666667,8,53.33333333,0.032814056,0.110832404,0.007018794,0.004031959,0.018898595,0.01842846,76.66666667,566.3333333,9.583333333,41,0.106319376,0.014043726,0.140691467,0.022526302,5.666666667,0.015972097,0.015871813,14.20833334,17.825,8.000000001,13.81300813,37.00000003,384.3333334,-1.583333333,12.33333333,6.208333337,4.011991872,0.002926498,0.002556647
IRIS_313-11214,77,352.17,6.166666667,48.33333333,0.027062129,0.159606095,0.00696855,0.043311037,0.019193197,0.018598813,75.33333333,379,9,39.66666667,0.058724298,0.009554335,0.082977531,0.032152483,7.666666667,0.011300715,0.010961867,12.48648649,7.286275863,8.37037037,9.554621848,1.66666667,-26.83,-2.833333333,8.66666666,4.116116116,-2.268345985,0.007892482,0.007636946
IRIS_313-11216,94.33333333,1046.666667,7.166666667,66,0.024789899,0.18128329,0.005201347,0.004443825,0.015417648,0.01500456,118,676,9.166666667,48.5,0.043801068,0.009637947,0.093807714,0.104449429,4.666666667,0.020844782,0.020319853,13.1627907,15.85858586,12.87272727,13.93814433,-23.66666667,370.666667,-2,17.5,0.290063424,1.920441534,-0.005427134,-0.005315293
IRIS_313-11217,106.3333333,1231.333333,8.666666667,65.75,0.019090035,0.136857426,0.004045825,0.006921219,0.019472293,0.023796947,96.33333333,786,9.833333333,50.83333333,0.057580481,0.010080901,0.111032249,0.03566658,5.333333333,0.021992444,0.021952687,12.26923076,18.72750316,9.796610169,15.46229508,9.99999997,445.333333,-1.166666666,14.91666667,2.472620595,3.265208081,-0.002520151,0.00184426
IRIS_313-11218,,,,,0.021121437,0.173541434,0.003622324,0.002248235,,,,,,,0.101898717,0.024201041,0.102028829,0.030412093,,,,,,,,,,,,,,,
IRIS_313-11219,94.66666667,1076,7.666666667,60.66666667,0.01971569,0.052694166,0.005926009,0.070856559,0.018277847,0.018872187,84,694,9.583333333,47.83333333,0.045952954,0.011135885,0.068526896,0.039955615,5.333333333,0.01954073,0.019045907,12.34782609,17.73626374,8.765217392,14.5087108,10.66666667,382,-1.916666666,12.83333334,3.582608695,3.227552933,-0.001262883,-0.00017372
IRIS_313-11220,102,1020.5,6.25,48.5,,,,,0.017509264,0.01786084,65,345.6666667,9,36.91666667,,,,,7.333333333,0.007194475,0.00713464,16.32,21.04123711,7.222222222,9.363431151,37,674.8333333,-2.75,11.58333333,9.097777778,11.67780596,0.010314789,0.0107262
IRIS_313-11221,74,801.5,5.5,56.25,0.0206501,0.141025641,0.005091718,0.007980305,0.019359879,0.01911829,74.33333333,378.6666667,7.166666667,43.66666667,0.052073884,0.009969445,0.083956171,0.037612022,7,0.011116789,0.01554592,13.45454545,14.24888889,10.37209302,8.671755725,-0.33333333,422.8333333,-1.666666667,12.58333333,3.082452432,5.577133164,0.00824309,0.00357237
IRIS_313-11222,54.33333333,701,4.666666667,52.33333333,0.099195154,0.052768488,0.019083969,0.017094017,0.016442337,0.015652307,78,622.3333333,7.666666667,46.83333333,0.067410204,0.01057331,0.098974994,0.030897534,6,0.017996613,0.017292547,11.64285714,13.39490446,10.17391304,13.28825623,-23.66666667,78.6666667,-3,5.5,1.468944098,0.106648231,-0.001554276,-0.00164024
IRIS_313-11223,65,691.3333333,7.166666667,52,0.049107571,0.075994054,0.015802849,0.037077295,0.017999553,0.017202993,66.66666667,359,9.166666667,36.66666667,0.101331729,0.013857922,0.143463148,0.026709402,6.666666667,0.014975746,0.01309162,9.069767441,13.29487179,7.272727273,9.79090909,-1.66666667,332.3333333,-2,15.33333333,1.797040169,3.503962704,0.003023807,0.004111373
IRIS_313-11224,130,1151.666667,5.666666667,67.83333333,0.022283293,0.091477766,0.003725278,0.064663075,0.017349933,0.01678418,95.66666667,687,8.75,50.66666667,0.070742062,0.008183141,0.138255327,0.034033515,3.333333333,0.019546611,0.019386613,22.94117647,16.97788698,10.93333333,13.55921053,34.33333333,464.666667,-3.083333333,17.16666666,12.00784314,3.418676458,-0.002196678,-0.002602433
IRIS_313-11225,,,,,0.034268171,0.127090301,0.007001711,0.007515793,,,,,,,0.072499263,0.015249391,0.119249995,0.037803367,6,0.019701932,0.01921626,,,,,,,,,,,,
IRIS_313-11226,80,713.5,7.5,53.5,0.024960357,0.134832157,0.00646124,0.017159048,0.015323413,0.01468944,44.66666667,220,8.583333333,37.16666667,0.063992145,0.008828812,0.11457193,0.020682961,8.333333333,0.008002891,0.009218607,10.66666667,13.3364486,5.203883496,5.919282511,35.33333333,493.5,-1.083333333,16.33333333,5.462783171,7.417166087,0.007320522,0.005470833
IRIS_313-11227,86,952.3333333,5.833333333,61.5,0.022587701,0.107292828,0.002011365,0.123778336,0.017556582,0.01770934,64.33333333,324,6.583333333,43.91666667,0.077846001,0.0147343,0.150020582,0.030330405,8,0.010151716,0.00869206,14.74285714,15.48509485,9.772151899,7.377609108,21.66666667,628.3333333,-0.75,17.58333333,4.970705245,8.107485743,0.007404866,0.00901728
IRIS_313-11228,115.3333333,1092,7.333333333,61,0.030928016,0.105413106,0.006361713,0.069611668,0.018456693,0.01809314,91.5,449,10.375,44.5,0.063869067,0.015445002,0.107350993,0.024281123,5.5,0.018364196,0.01828403,15.72727272,17.90163934,8.819277108,10.08988764,23.8333333,643,-3.041666667,16.5,6.907995615,7.811751704,9.25E-05,-0.00019089
IRIS_313-11229,116.3333333,832,5.75,59,0.023534591,0.18128329,0.006296419,0.061372786,0.015272486,0.014528513,98,540,7,47,0.07706743,0.014774557,0.143820595,0.033043287,6,0.013947315,0.013504373,20.23188405,14.10169492,14,11.4893617,18.3333333,292,-1.25,12,6.231884052,2.612333213,0.001325171,0.00102414
IRIS_313-11230,55,564,6.333333333,51.83333333,0.276928855,0.148885173,0.003160895,0.004894401,0.015733636,0.01471368,,,,,0.070299535,0.015865643,0.12064576,0.037421033,6.5,0.014237505,0.01091204,8.684210527,10.88102894,,,,,,,,,0.001496131,0.00380164
IRIS_313-11231,78,800,5.166666667,42.16666667,0.070154331,0.057413601,0.010414548,0.003567447,0.013882219,0.01341785,47.66666667,472.6666667,8.5,50.58333333,0.064129776,0.011761132,0.102897986,0.033705792,7.333333333,0.016211628,0.016039473,15.09677419,18.97233201,5.607843138,9.344316311,30.33333333,327.3333333,-3.333333333,-8.41666666,9.488931055,9.628015703,-0.002329409,-0.002621623
IRIS_313-11241,71,685,6.333333333,54.83333333,0.031380684,0.099219621,0.006660164,0.00449647,0.018942973,0.019146907,55.66666667,300,7.5,40.83333333,0.074678707,0.018317231,0.130321971,0.028457836,7.666666667,0.011746894,0.01155036,11.21052632,12.49240122,7.422222223,7.346938776,15.33333333,385,-1.166666667,14,3.788304094,5.14546244,0.007196079,0.007596547
IRIS_313-11321,76.33333333,571,6,49.33333333,0.02933864,0.075994055,0.010595221,0.004148086,0.019592058,0.01940614,52.66666667,271.6666667,7.5,29.16666667,0.054906517,0.010877823,0.133615167,0.038592009,8.333333333,0.016512779,0.02106658,12.72222222,11.57432433,7.022222223,9.314285714,23.66666666,299.3333333,-1.5,20.16666666,5.699999999,2.260038611,0.003079279,-0.00166044
IRIS_313-11322,54,368.3333333,7.333333333,36.66666667,0.026187908,0.120704819,0.005421553,0.006741608,0.017358755,0.017833907,81.5,397,9.25,36.75,0.07097024,0.010234733,0.123361213,0.028363845,7.5,0.011205143,0.01199779,7.363636364,10.04545454,8.810810811,10.80272109,-27.5,-28.6666667,-1.916666667,-0.08333333,-1.447174447,-0.757266545,0.006153612,0.005836117
IRIS_313-11323,81,760.3333333,6.75,49.83333333,0.031238245,0.108509848,0.048441597,0.053477642,0.017288981,0.016582853,77.66666667,406.6666667,6.916666667,39.5,0.063993528,0.009599901,0.175005532,0.031586771,7.333333333,0.006841862,0.006818173,12,15.25752508,11.22891566,10.29535865,3.33333333,353.6666666,-0.166666667,10.33333333,0.771084337,4.962166433,0.010447119,0.00976468
IRIS_313-11324,84,774.6666667,8.333333333,49.83333333,0.01683009,0.001881256,0.030846132,0.032738759,0.017589197,0.017145087,84.66666667,293.6666667,9.5,42.83333333,0.404379633,0.016428218,0.185614822,0.026865323,8.333333333,0.008153132,0.010686473,10.08,15.5451505,8.912280702,6.85603113,-0.66666667,481,-1.166666667,7,1.167719298,8.689119374,0.009436065,0.006458614
IRIS_313-11326,102.3333333,949.3333333,7.333333333,58.66666667,0.026854464,0.129412858,0.005045335,0.006702899,0.018803959,0.018577267,110,624.6666667,9.166666667,45.75,0.040148378,0.010355801,0.090321874,0.03189553,6,0.019967661,0.019643153,13.95454545,16.18181818,12,13.65391621,-7.6666667,324.6666666,-1.833333334,12.91666667,1.954545451,2.527901968,-0.001163702,-0.001065886
IRIS_313-11399,102.6666667,863.3333333,6.333333333,57.5,0.029444234,0.134832156,0.005695199,0.029753499,0.019709685,0.0196546,81.66666667,608.3333333,8.416666667,49.33333333,0.048424914,0.010278972,0.080427331,0.038830401,6.666666667,0.018579667,0.018655373,16.21052632,15.01449275,9.702970297,12.33108108,21.00000003,255,-2.083333334,8.16666667,6.507556025,2.683411672,0.001130018,0.000999227
IRIS_313-11400,94.66666667,714.6666667,7.333333333,49.83333333,0.020920456,0.096395392,0.004651105,0.031442772,0.017438153,0.01683872,61.66666667,175,9.166666667,32.66666667,0.054279077,0.014885598,0.162618173,0.046519579,9,0.004315295,0.006259307,12.90909091,14.34113713,6.727272727,5.357142857,33,539.6666667,-1.833333334,17.16666666,6.181818183,8.983994269,0.013122858,0.010579413
IRIS_313-11401,115.3333333,807,7.666666667,57.33333333,0.028036149,0.039241918,0.037286973,0.092270532,0.019192662,0.029106853,87.66666667,503.6666667,10.16666667,44.66666667,0.095129439,0.018972708,0.086193414,0.036308833,6,0.01910364,0.018522053,15.04347826,14.0755814,8.622950817,11.2761194,27.66666663,303.3333333,-2.500000003,12.66666666,6.420527439,2.799461993,8.90E-05,0.0105848
IRIS_313-11402,129.5,1178.5,7.75,63,0.016180579,0.201412115,0.00496822,0.008677072,0.018218232,0.017498587,106,733.6666667,8.666666667,50.83333333,0.108330172,0.020637575,0.09559556,0.033596362,5,0.018919715,0.017708667,16.70967742,18.70634921,12.23076923,14.43278689,23.5,444.8333333,-0.916666667,12.16666667,4.478908189,4.27356232,-0.000701483,-0.00021008
IRIS_313-11404,69.66666667,617.3333333,7.666666667,41.16666667,0.022171443,0.092892977,0.003643351,0.0087932,0.018491714,0.017694527,81.66666667,408.3333333,7.083333333,33.16666667,0.101712026,0.017847558,0.156500237,0.031480839,6.333333333,0.020011905,0.01977479,9.086956522,14.99595141,11.52941177,12.31155779,-12,209,0.583333334,8,-2.442455244,2.684393628,-0.001520191,-0.002080263
IRIS_313-11481,91.66666667,673.6666667,7.5,51,0.023081577,0.119620959,0.005415418,0.007748049,0.014951686,0.014212047,76.5,429.5,8.5,37,0.073943467,0.012660514,0.093826484,0.032030148,7,0.013580266,0.01318454,12.22222222,13.20915033,9,11.60810811,15.16666667,244.1666667,-1,14,3.222222223,1.601042219,0.00137142,0.001027507
IRIS_313-11482,70.33333333,528.6666667,8.066666667,42.33333333,0.030236452,0.130187043,0.006635872,0.004908337,0.015278367,0.014520433,55.66666667,313.6666667,7.166666667,31.91666667,0.102841391,0.012799868,0.159472898,0.035859582,6.666666667,0.008122656,0.008072593,8.719008264,12.48818898,7.767441861,9.82767624,14.66666666,215,0.9,10.41666666,0.951566403,2.660512738,0.007155711,0.00644784
IRIS_313-11483,96.33333333,821.3333333,8.333333333,51.5,0.024982986,0.063879599,0.030421609,0.035470085,0.01762796,0.01697002,68,437.6666667,8.833333333,38.33333333,0.104916888,0.012023102,0.168996335,0.022371495,7.666666667,0.013248238,0.014645,11.56,15.94822006,7.698113208,11.41739131,28.33333333,383.6666666,-0.5,13.16666667,3.861886792,4.530828758,0.004379722,0.00232502
IRIS_313-11484,117.6666667,871.6666667,9.75,50.66666667,0.019511976,0.001751208,0.005023361,0.008096433,0.018218232,0.0194829,100.6666667,634.3333333,11.08333333,45.25,0.035755476,0.006447417,0.096479639,0.028978712,6.666666667,0.01630065,0.010216487,12.06837607,17.20394737,9.082706773,14.01841621,17,237.3333334,-1.33333333,5.41666667,2.985669299,3.185531162,0.001917582,0.009266413
IRIS_313-11486,58.33333333,457.3333333,5.833333333,45.16666667,0.023761616,0.173541434,0.005875854,0.004031958,0.016977003,0.016528313,57.33333333,292.3333333,7,38.33333333,0.068355183,0.017267434,0.104082225,0.020798529,7.333333333,0.011438391,0.010959173,10,10.12546125,8.19047619,7.626086956,1,165,-1.166666667,6.83333334,1.80952381,2.499374297,0.005538612,0.00556914
IRIS_313-11487,116,1185,9.25,57.75,0.016767816,0.004347826,0.004659808,0.081006132,0.019434866,0.01928898,103.6666667,623.3333333,10.25,44.66666667,0.054939837,0.008657606,0.089496833,0.023518509,4.333333333,0.020238737,0.020773007,12.54054054,20.51948052,10.11382114,13.95522388,12.3333333,561.6666667,-1,13.08333333,2.426719399,6.564256641,-0.000803871,-0.001484027
IRIS_313-11557,37,182,4,27,0.023945116,0.061674718,0.005185495,0.006224452,0.00601099,0.00584992,78,446.6666667,10,38.16666667,0.246038003,0.012944383,0.12247792,0.031487568,6,0.011914512,0.010535647,9.25,6.740740741,7.8,11.70305677,-41,-264.6666667,-6,-11.16666667,1.45,-4.962316028,-0.005903522,-0.004685727
IRIS_313-11558,137.3333333,1230.666667,7.916666667,60.5,0.034322105,0.082961725,0.009858506,0.003799703,0.018594103,0.02562168,83,443,11,43.5,0.075433307,0.014356497,0.143059399,0.024457021,7,0.013330577,0.01290578,17.34736842,20.3415978,7.545454545,10.18390805,54.3333333,787.666667,-3.083333333,17,9.801913871,10.15768976,0.005263526,0.0127159
IRIS_313-11722,58.33333333,489.6666667,4,33.66666667,0.038823432,0.133283785,0.005407861,0.00417286,0.018976122,0.01900012,49,259.3333333,5,28.83333333,0.051558524,0.017704076,0.078637445,0.02272077,6.666666667,0.015108076,0.0148066,14.58333333,14.54455445,9.8,8.994219653,9.33333333,230.3333334,-1,4.83333334,4.783333333,5.550334802,0.003868046,0.00419352
IRIS_313-11945,113.5,1079,8.5,57.75,0.084966648,0.638424377,0.009523001,0.038224638,0.016280199,0.01548936,95.66666667,616.6666667,8.666666667,45.58333333,0.3034282,0.020686238,0.149116594,0.036866255,4.666666667,0.019433529,0.019144887,13.35294118,18.68398268,11.03846154,13.52833638,17.83333333,462.3333333,-0.166666667,12.16666667,2.314479638,5.155646302,-0.00315333,-0.003655527
IRIS_313-11964,76.5,479.5,5.5,46,0.045993749,0.096122879,0.007364552,0.024024526,0.017120294,0.01644482,51.66666667,281,8,41,2.077538998,0.480970519,0.086674622,0.019339421,8,0.019955364,0.01953744,13.90909091,10.42391304,6.458333334,6.853658537,24.83333333,198.5,-2.5,5,7.450757575,3.570254507,-0.00283507,-0.00309262
IRIS_313-12002,56.66666667,426.6666667,6.333333333,37.33333333,0.028702705,0.11160659,0.0081356,0.00363093,0.007111869,0.006764307,44.66666667,248.3333333,5.583333333,31,0.072625106,0.015045006,0.152331272,0.034704375,8,0.009467209,0.00956268,8.947368422,11.42857143,8.000000001,8.010752687,12,178.3333334,0.75,6.33333333,0.947368421,3.417818743,-0.00235534,-0.002798373
IRIS_313-12055,38,367.5,4.75,41,0.047925656,0.101542178,0.003382456,0.012142326,0.01322899,0.0126048,28,95.5,3.75,23.375,0.064024643,0.009336678,0.148333064,0.028514751,9,0.001654927,0.00171296,8,8.963414634,7.466666667,4.085561497,10,272,1,17.625,0.533333333,4.877853137,0.011574063,0.01089184
IRIS_313-12094,46,343.3333333,7.333333333,43.83333333,0.033945496,0.045800818,0.006911984,0.002617522,0.017302883,0.020397287,41.33333333,160.3333333,8.666666667,33.33333333,0.055284508,0.010186217,0.10884434,0.031314233,8.333333333,0.004152221,0.004667547,6.272727273,7.83269962,4.769230769,4.809999999,4.66666667,183,-1.333333334,10.5,1.503496504,3.02269962,0.013150662,0.01572974
IRIS_313-12141,62.66666667,777,7,49,0.019687636,0.033649201,0.00454139,0.004792208,0.016073149,0.015176933,74.33333333,481.3333333,7.583333333,41.83333333,0.058033838,0.012685731,0.102812965,0.03054076,5.666666667,0.015841104,0.015512253,8.952380953,15.85714286,9.802197802,11.5059761,-11.66666666,295.6666667,-0.583333333,7.16666667,-0.849816849,4.351166761,0.000232045,-0.00033532
IRIS_313-8244,145,1342.333333,6.916666667,64.33333333,,,,,0.018942438,0.01862339,130.8,753.4,8.3,51.1,,,,,3.6,0.017733984,0.016788624,20.96385542,20.86528497,15.75903614,14.74363992,14.2,588.933333,-1.383333333,13.23333333,5.204819276,6.121645048,0.001208454,0.001834766
IRIS_313-8252,51.5,587,5.25,47.25,,,,,0.018227054,0.01732756,57.5,349,8.75,37.25,,,,,6.5,0.017770315,0.0175538,9.80952381,12.42328042,6.571428571,9.369127517,-6,238,-3.5,10,3.238095238,3.054152907,0.000456739,-0.00022624
IRIS_313-8283,106.6666667,773.3333333,7.333333333,52.96666667,0.025605661,0.040330594,0.037438157,0.026430109,0.016272847,0.015395093,55.66666667,251,8.25,34,0.058823965,0.019240724,0.115919875,0.032752789,7.666666667,0.007736092,0.006381853,14.54545455,14.60037759,6.747474748,7.382352941,51.00000003,522.3333333,-0.916666667,18.96666667,7.797979803,7.218024653,0.008536755,0.00901324
IRIS_313-8321,152.3333333,1423.333333,7.75,64.91666667,0.029230626,0.127090301,0.004420646,0.005520717,0.021144463,0.021179027,97.66666667,643,11.83333333,49.66666667,0.07686691,0.016926793,0.124638935,0.030941147,6.666666667,0.017109333,0.016634027,19.65591397,21.92554556,8.253521129,12.94630872,54.66666663,780.333333,-4.08333333,15.25,11.40239284,8.979236841,0.00403513,0.004545
IRIS_313-8349,58.5,543.5,4.666666667,36,0.033882689,0.066703828,0.01158844,0.00287068,0.017187261,0.01826181,69,354.5,6.875,42.875,0.05461512,0.01834687,0.122280478,0.020024137,8,0.011839124,0.0116251,12.53571428,15.09722222,10.03636364,8.268221574,-10.5,189,-2.208333333,-6.875,2.499350648,6.829000648,0.005348137,0.00663671
IRIS_313-8410,89.33333333,742.3333333,8.833333333,52.66666667,0.032230967,0.161154466,0.007228648,0.019271027,0.015865164,0.015120373,80,555.3333333,9.833333333,43,0.068002545,0.015873901,0.099880764,0.038170176,4.666666667,0.017589999,0.015359407,10.11320755,14.09493671,8.135593221,12.91472868,9.33333333,187,-1,9.66666667,1.977614327,1.180208026,-0.001724835,-0.000239034
IRIS_313-8437,114.3333333,1229,7.166666667,65.96666667,0.025493694,0.164251208,0.005176862,0.030992196,0.019090808,0.019017627,113,858,6.916666667,49.16666667,0.054914814,0.011426979,0.095471102,0.033224358,5.666666667,0.020953052,0.021886027,15.95348837,18.63062153,16.3373494,17.45084746,1.3333333,371,0.25,16.8,-0.38386103,1.179774069,-0.001862244,-0.0028684
IRIS_313-8509,64.33333333,555,4.666666667,34.83333333,0.020442369,0.201412114,0.005569342,0.008444816,0.016095338,0.01583074,111,647,7,37.66666667,0.073421424,0.010745695,0.117542323,0.031564346,4.666666667,0.019083323,0.018998773,13.78571428,15.93301436,15.85714286,17.17699115,-46.66666667,-92,-2.333333333,-2.83333334,-2.071428573,-1.243976793,-0.002987985,-0.003168033
IRIS_313-8632,59,565.6666667,5.5,45.16666667,0.03348453,0.128638672,0.010496274,0.061005822,0.01427961,0.014216087,33.33333333,202,6.416666667,33.08333333,0.100619537,0.016484991,0.167685979,0.027268491,7.333333333,0.007517948,0.005936107,10.72727273,12.52398524,5.194805194,6.105793451,25.66666667,363.6666667,-0.916666667,12.08333334,5.532467533,6.418191788,0.006761662,0.00827998
IRIS_313-8641,47,531.3333333,5.166666667,31,0.033756653,0.103864734,0.006097883,0.044664313,0.011458976,0.010969273,39,149.3333333,7.166666667,31,0.068183704,0.01389405,0.167985818,0.071637937,9,0.002377128,0.002759993,9.096774193,17.13978495,5.441860465,4.8172043,8,382,-2,0,3.654913728,12.32258065,0.009081848,0.00820928
IRIS_313-8683,114.3333333,1343.666667,6.5,62.83333333,0.024655725,0.141025641,0.00506519,0.007283538,0.016784791,0.016081893,65.66666667,502,9.166666667,45.16666667,0.050258404,0.015011827,0.105394243,0.038723899,6.666666667,0.01455229,0.01411172,17.58974358,21.38461539,7.163636364,11.11439114,48.66666663,841.666667,-2.666666667,17.66666666,10.42610722,10.27022425,0.002232501,0.001970173
IRIS_313-8703,95.66666667,1301.666667,7.583333333,59.66666667,0.03517994,0.145670754,0.00606717,0.008289979,0.016482971,0.01583276,92.66666667,634.3333333,10.16666667,52.91666667,0.047252185,0.012444258,0.090330721,0.036993159,6.666666667,0.015630713,0.014916353,12.61538462,21.81564246,9.114754096,11.98740157,3,667.3333337,-2.583333337,6.75,3.500630521,9.828240889,0.000852258,0.000916407
IRIS_313-8717,91.33333333,938.3333333,7.833333333,62.83333333,0.014445735,0.136380528,0.003416726,0.034903382,0.017409549,0.01694982,69.33333333,430.3333333,8.083333333,47.5,0.048621845,0.015343916,0.096211536,0.035833457,7.333333333,0.013245832,0.01433998,11.65957447,14.933687,8.577319588,9.059649122,22,508,-0.25,15.33333333,3.082254881,5.874037881,0.004163717,0.00260984
IRIS_313-8721,66.5,636,5.75,49.75,0.030335214,0.131735415,0.003517899,0.026820885,0.019124492,0.01863551,37.33333333,192.3333333,4.5,25.66666667,0.069093057,0.017280707,0.084440103,0.036187416,7.333333333,0.014426376,0.01139078,11.56521739,12.7839196,8.296296296,7.493506491,29.16666667,443.6666667,1.25,24.08333333,3.268921096,5.290413107,0.004698116,0.00724473
