accession_name,Root_weight,Shoot_weight,Root_length,Shoot_length,Root_Na+,Root_K+,Shoot_Na+,Shoot_K+,Chlorophyll_A,Chlorophyll_B,Stress_Root_weight,Stress_Shoot_weight,Stress_Root_length,Stress_Shoot_length,Stress_Root_Na+,Stress_Root_K+,Stress_Shoot_Na+,Stress_Shoot_K+,SES,Stress_Chlorophyll_A,Stress_Chlorophyll_B,Width_WO_husk,Length_WO_husk,Height_WO_husk,Seed_Weight,Root_thickness,Shoot_thickness,Stress_Root_thickness,Stress_Shoot_thickness,Lost_Root_weight,Lost_Shoot_weight,Lost_Root_length,Lost_Shoot_length,Lost_Root_thickness,Lost_Shoot_thickness,Lost_Chlorophyll_A,Lost_Chlorophyll_B,Seed_volume,Seed_density
IRIS_313-9262,121.614383800447,984.84547795477215,7.008861285052609,55.437738941540786,0.0322994325010614,0.10670354350292154,0.007747157871286933,0.025418454197485046,0.017755160207277024,0.01787813440826593,85.48928217640575,531.3053009132346,8.846875090236773,43.16421944768812,0.10209420347267616,0.025456806043649347,0.124527895803258,0.03207647031747107,6.10106473131067,0.01718555121677464,0.0167302290390155,233.45823870568339,603.065517570561,173.341927682718,735.433088282025,16.121511270306854,17.325082464925647,9.680811019805157,12.1366774821877,16.791969072093572,436.42340205334136,-1.7960206974896002,11.42293642661799,5.63516046734201,5.498092597028596,0.001731444913702087,0.002001377545500266,24.418231522538125,27.9362111941616
IRIS_313-9271,106.41704702057693,882.7582112711616,7.244026037603294,53.598151469194796,0.032207576889642306,0.09797436397582532,0.007733431289509562,0.02541282890468446,0.01755366315108884,0.017525518932697857,75.55632496203195,415.66075540838864,8.61437319905229,42.531139035608106,0.10321160550063939,0.026412027399689206,0.1257982343020535,0.0319325717835226,6.855822354805822,0.015388650180126109,0.015288105492274847,234.06686884789409,543.1344613361105,172.103400793835,630.251480948479,14.518226565620697,16.505284387156316,8.87866799104566,9.826243871105879,16.795901509638114,435.47514814745114,-1.5891245788895705,11.397113891262707,5.286516301351951,5.550218356912097,0.001990508716574547,0.0021343038678096047,22.150001242500505,27.812822952120055
IRIS_313-9325,85.64873354694103,887.6182360494878,5.923461001184302,49.79151482827933,0.03226620574227484,0.15519633331220617,0.007748758283307844,0.025306879420266472,0.017720536008363128,0.018130014962448236,68.36468483805935,381.79609949627206,7.709218861953578,36.122327845304724,0.10832675869329332,0.0343674821599667,0.11781901862965675,0.030694549704493736,6.960682648771994,0.015200162341000096,0.01493237416747491,246.56319938052613,674.3905165181159,168.31241529466334,812.9324450443924,14.488748463365482,17.3200825075518,8.829511598537147,10.02336186289105,16.692117930192094,439.21964492180564,-1.6136538808156602,11.441261005269396,5.236329316961126,5.6232761414067065,0.002338855120934372,0.0029774467765062195,27.012567771786546,27.804124968947107
IRIS_313-9368,76.60673161417574,699.136166473543,7.541066503020805,45.2554261990766,0.03089881650350065,0.11983156434882536,0.007773521666072399,0.02549983890170708,0.01662601512291963,0.01644202515324796,67.51874149768433,345.24477477631524,8.168629408908904,34.56146638541136,0.09376749604299883,0.013876616969126378,0.13964356957265403,0.032478283237226444,6.833162795190361,0.012023935384387095,0.0113931548907726,286.51063957619346,592.6214887765312,186.61758413848025,829.3045760079578,10.645497046993173,15.097554173464927,8.240474988018256,9.764669759446724,16.347296984504542,367.80006176535636,-0.7445419529238665,10.97697620747265,2.806732155828099,5.193030817561292,0.004126243411447949,0.004542884513255641,31.104788754606737,27.169408666834077
IRIS_313-9391,94.34298419013375,911.7183803695593,6.768447775639658,55.331227766973804,0.032684296923207186,0.15510438765512463,0.007744752113080653,0.025414125246722024,0.017475076861790898,0.01727674138887674,86.59259314809748,540.4099218491235,9.347940334911701,45.588682269820545,0.10207245975500157,0.02487561970335653,0.11673466795109319,0.0325715003694849,5.926562451559432,0.016006463953865815,0.015563329522204822,279.31782267730483,593.2788536663481,189.1629294111208,950.4271176575053,14.142868099517404,16.50954124471493,9.305254814387572,11.805289781905582,16.674334115135814,429.3344543049586,-2.2073197139253757,11.434842413336932,4.9430923049923,5.471308729158469,0.0014182102032530416,0.0014575532966558712,30.92367071039207,27.888543058692925
IRIS_313-9397,91.93336459912084,931.0437141435697,6.706570901602183,56.78732036229501,0.03301916752702315,0.13413530220600647,0.007773001979319472,0.025416204364606995,0.017451942852310515,0.017199337230914664,82.96995972317808,552.0146787404742,8.718281056008943,45.67593674207561,0.10046777715915606,0.022747196847515735,0.11855997957456675,0.03261465848760106,6.17513319320727,0.016651393206728513,0.015795117050020797,233.61851950031638,657.3930856613956,180.87666282544126,760.1590099659916,13.920047419220758,16.43253058172531,9.684061518446825,12.118135244125527,16.64721381896019,422.9248191186239,-1.9027450951188838,11.429135216313728,4.630406293370908,5.391366338791433,0.0012464612189926746,0.001371690517564552,27.573189341707824,27.7833184656381
IRIS_313-9422,96.60274733785658,764.9752111429189,8.114700218851125,50.60035291082726,0.03085618735960776,0.10675033742979684,0.007789001522914636,0.02558359655944309,0.01679431618103115,0.01646060165191521,73.23432286646899,400.78715145669514,9.22532647907212,40.73994600271075,0.09053534653588827,0.0142025291600185,0.13136852713173605,0.03295857634963863,6.515643264413108,0.014593399099141289,0.014099611405858041,254.81878586300581,527.3755226889767,179.2625267453364,632.8886547350864,11.930233160097492,14.788588586206304,8.041075367206455,9.763291874273012,16.42010915767781,353.00967118472784,-1.2788191967111737,10.936897912922133,3.648216954290433,4.99055795617688,0.002713344969315348,0.0027337107010654838,24.38631589081051,27.38917747429634
IRIS_313-9445,NA,NA,NA,NA,0.03227259038792117,0.06831905882148703,0.007811644966536905,0.02566570525685643,0.017300865952427646,0.018108654967155226,NA,NA,NA,NA,0.09286386986985237,0.0173973491782305,0.12724259183368605,0.03247075626417107,6.100116623527598,0.01576758057573389,0.014884428917586586,260.2405287698009,510.08793143415176,199.01848949141115,715.8481349080917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025540269631047774,0.0038973995090684625,26.93150217402784,27.067793766660103
IRIS_313-9594,107.58663804848527,1116.9047749701317,7.542941443703138,58.043239367038666,0.032649978359520326,0.17550432000384947,0.0077455562299303124,0.025373463532124777,0.017729330179419068,0.01777536074901106,92.93855807718921,646.8590680224544,9.039455398419934,45.73700522602431,0.10139450513370854,0.02420186902293863,0.11687368057298189,0.03239145316553462,6.022294881981043,0.018191649018531736,0.018403091427839347,272.8690379407662,557.4700409670354,192.89480246285186,806.1216404075378,14.411084595421958,18.357516854348187,10.439380960118319,13.826333729264633,16.687943604505506,446.6645793568091,-1.7113711929361413,11.476671444512137,4.570492252320292,5.5253897036261375,0.0010728532001849363,9.217413339120311e-4,29.755118795500533,27.74494937168813
IRIS_313-9606,91.94681249470837,846.7203347190126,6.962197856294876,55.68695774096186,0.03270014645412687,0.396581151213988,0.007745331877132271,0.025411087780680103,0.01767322454739005,0.017700018335922125,68.15610663151547,387.40742765222853,8.579991908319627,41.31728376335341,0.1028694820646404,0.026290679866861025,0.12256517062398993,0.03178084672496898,6.604859185012235,0.014022097292895684,0.013216738787725843,212.60519331091302,596.0137256570783,168.41774993875657,588.0781117963795,13.649477975879341,15.744823116948298,8.219083961317587,9.349632100197548,16.749894390836193,435.1963056513372,-1.7072277526161528,11.485951839525566,5.129315321343683,5.526085203357276,0.002721147486011583,0.003232525365096268,22.103735991132623,27.802389470475266
