accession_name,Root_weight,Shoot_weight,Root_length,Shoot_length,Root_Na+,Root_K+,Shoot_Na+,Shoot_K+,Chlorophyll_A,Chlorophyll_B,Stress_Root_weight,Stress_Shoot_weight,Stress_Root_length,Stress_Shoot_length,Stress_Root_Na+,Stress_Root_K+,Stress_Shoot_Na+,Stress_Shoot_K+,SES,Stress_Chlorophyll_A,Stress_Chlorophyll_B,Root_thickness,Shoot_thickness,Stress_Root_thickness,Stress_Shoot_thickness,Lost_Root_weight,Lost_Shoot_weight,Lost_Root_length,Lost_Shoot_length,Lost_Root_thickness,Lost_Shoot_thickness,Lost_Chlorophyll_A,Lost_Chlorophyll_B,"pca$x[, 1]"
IRIS_313-11163,76.0,606.333333299999,9.0,42.16666667,0.035252794,0.136380528,0.005892043,0.007051282,0.014930032,0.0145069669999999,64.33333333,334.0,7.833333333,35.5,0.07377752,0.013754697,0.124851506999999,0.032093243,6.333333333,0.012725334,0.012048627,8.44444444444444,14.3794466383889,8.21276595737075,9.40845070422535,11.6666666699999,272.333333299999,1.166666667,6.66666666999999,0.231678487073688,4.97099593416362,0.00220469799999999,0.00245834,-1.3469571940497815
IRIS_313-11203,99.0,1004.0,6.5,56.66666667,0.0278349379999999,0.213024898,0.003755225,0.007262635,0.016635886,0.016366713,74.33333333,465.3333333,9.75,45.83333333,0.065710624,0.014915975,0.108153385,0.036805177,6.333333333,0.017610583,0.017223193,15.2307692307692,17.7176470577813,7.62393162358974,10.1527272727383,24.6666666699999,538.6666667,-3.25,10.8333333399999,7.60683760717948,7.56491978504293,-0.000974696999999996,-0.000856479999999999,1.0927174086392295
IRIS_313-11204,109.0,1030.666667,8.33333333299999,56.41666667,0.026640016,0.171993063,0.00685972699999999,0.0128855439999999,0.017624752,0.017629213,87.66666667,637.333333299999,10.5,45.66666667,0.102002434,0.019323671,0.134618735,0.029868147,5.0,0.021722705,0.022893333,13.0800000005232,18.2688330919782,8.34920634952381,13.9562043778134,21.33333333,393.3333337,-2.166666667,10.75,4.73079365099939,4.31262871416479,-0.00409795299999999,-0.00526411999999999,2.82504373588145
IRIS_313-11205,122.333333299999,1176.666667,7.0,59.0,0.027696899,0.176638176999999,0.003141573,0.005939552,0.017322398,0.01675994,106.6666667,663.6666667,8.75,35.5,0.0549090509999999,0.011233432,0.103526218,0.035559446,5.666666667,0.017724735,0.01522272,17.4761904714285,19.9435028305084,12.1904761942857,18.6948356816901,15.6666665999999,513.000000299999,-1.75,23.5,5.28571427714285,1.24866714881833,-0.000402336999999999,0.00153722,1.2585731547692205
IRIS_313-11206,90.0,877.0,7.0,57.0,0.024393255,0.145670754,0.004131189,0.033477332,0.018311531,0.01789114,75.0,429.5,9.125,48.0,0.056960118,0.132868822,0.107687888,0.033059101,6.5,0.019189053,0.01916273,12.8571428571428,15.3859649122807,8.21917808219178,8.94791666666666,15.0,447.5,-2.125,9.0,4.63796477495107,6.43804824561403,-0.000877521999999998,-0.00127158999999999,1.3297995289719386
IRIS_313-11207,130.0,1043.0,7.333333333,57.83333333,0.030631747,0.137928899,0.006195623,0.018760064,0.018778295,0.01814566,92.66666667,527.6666667,8.666666667,49.83333333,0.0478595729999999,0.011111775,0.148109706999999,0.03960677,5.666666667,0.02168207,0.021873907,17.7272727280785,18.0345821336043,10.692307692281,10.5886287639189,37.33333333,515.3333333,-1.333333334,8.0,7.03496503579745,7.44595336968532,-0.002903775,-0.003728247,2.4153004300632888
IRIS_313-11208,98.66666667,918.0,6.333333333,62.66666667,0.019644929,0.086389818,0.00300177299999999,0.00778521,0.019901363,0.019899693,113.333333299999,704.6666667,9.83333333299999,54.16666667,0.062546097,0.014002436,0.128015595,0.032103928,5.333333333,0.0185662999999999,0.017942313,15.5789473697673,14.6489361694335,11.5254237258144,13.0092307690455,-14.6666666299999,213.333333299999,-3.49999999999999,8.5,4.05352364395289,1.63970540038798,0.001335063,0.00195737999999999,3.1422069598009124
IRIS_313-11210,65.0,590.0,7.166666667,49.16666667,0.032894659,0.129412858,0.008921827,0.004380342,0.017873105,0.01742654,52.0,224.3333333,6.5,33.5,0.111138769,0.01589661,0.148096673,0.032095521,7.333333333,0.007366905,0.005497767,9.06976744143861,11.9999999991864,8.0,6.69651741194029,13.0,365.666666699999,0.666666667,15.6666666699999,1.06976744143861,5.30348258724614,0.0105062,0.011928773,-3.3199720977317355
IRIS_313-11211,148.0,1100.666667,8.166666667,64.16666667,0.035839142,0.136380528,0.005699308,0.124533166,0.0176937239999999,0.018118053,95.0,443.666666699999,9.33333333299999,39.33333333,0.065249659,0.0156127419999999,0.163496468,0.0238030389999999,7.333333333,0.014714294,0.014417413,18.1224489788521,17.1532467575504,10.1785714289349,11.2796610187525,53.0,657.0000003,-1.16666666599999,24.8333333399999,7.94387754991719,5.87358573879796,0.00297942999999999,0.00370064,0.428231319456288
IRIS_313-11212,64.0,666.0,5.566666667,52.33333333,0.0369276429999999,0.091905116,0.004853349,0.008831909,0.016807247,0.016532353,87.0,534.6666667,9.33333333299999,44.75,0.062413569,0.01114053,0.102126678,0.024457469,5.666666667,0.015818381,0.01509344,11.4970059873355,12.7261146504921,9.32142857176148,11.947858473743,-23.0,131.3333333,-3.76666666599999,7.58333333,2.17557741557402,0.778256176749092,0.000988866000000001,0.001438913,1.0221815478355616
IRIS_313-11213,113.6666667,950.6666667,8.0,53.33333333,0.032814056,0.110832404,0.007018794,0.004031959,0.018898595,0.01842846,76.66666667,566.333333299999,9.58333333299999,41.0,0.106319376,0.014043726,0.140691467,0.022526302,5.666666667,0.015972097,0.015871813,14.2083333375,17.825000001739,8.00000000062608,13.8130081292682,37.00000003,384.3333334,-1.58333333299999,12.33333333,6.20833333687391,4.01199187247077,0.00292649799999999,0.00255664699999999,0.8268056075188169
IRIS_313-11214,77.0,352.17,6.166666667,48.33333333,0.027062129,0.159606095,0.00696855,0.043311037,0.019193197,0.018598813,75.33333333,379.0,9.0,39.66666667,0.058724298,0.009554335,0.082977531,0.0321524829999999,7.666666667,0.011300715,0.010961867,12.4864864858115,7.28627586257146,8.37037037,9.55462184793658,1.66666666999999,-26.8299999999999,-2.83333333299999,8.66666666,4.11611611581154,-2.26834598536512,0.007892482,0.00763694599999999,-0.7710323436196583
IRIS_313-11216,94.33333333,1046.666667,7.166666667,66.0,0.024789899,0.18128329,0.005201347,0.004443825,0.015417648,0.01500456,118.0,676.0,9.166666667,48.5,0.043801068,0.009637947,0.093807714,0.104449429,4.666666667,0.020844782,0.020319853,13.162790696597,15.8585858636363,12.8727272722591,13.9381443298969,-23.6666666699999,370.666666999999,-2.0,17.5,0.290063424337908,1.92044153373945,-0.00542713399999999,-0.00531529299999999,3.09547983350343
IRIS_313-11217,106.333333299999,1231.333333,8.666666667,65.75,0.019090035,0.136857426,0.004045825,0.006921219,0.019472293,0.023796947,96.33333333,786.0,9.83333333299999,50.83333333,0.0575804809999999,0.010080901,0.111032249,0.03566658,5.333333333,0.021992444,0.021952687,12.2692307649127,18.7275031634981,9.79661016948463,15.4622950829811,9.99999996999999,445.333333,-1.16666666599999,14.9166666699999,2.47262059542808,3.26520808051696,-0.00252015099999999,0.00184426,3.523471229283316
IRIS_313-11219,94.66666667,1076.0,7.666666667,60.66666667,0.01971569,0.0526941659999999,0.005926009,0.070856559,0.018277847,0.018872187,84.0,694.0,9.58333333299999,47.83333333,0.045952954,0.011135885,0.0685268959999999,0.039955615,5.333333333,0.01954073,0.019045907,12.3478260868544,17.7362637352892,8.76521739160922,14.5087108024047,10.6666666699999,382.0,-1.91666666599999,12.8333333399999,3.58260869524521,3.22755293288443,-0.00126288299999999,-0.000173720000000002,2.333155198599431
IRIS_313-11220,102.0,1020.5,6.25,48.5,,,,,0.017509264,0.01786084,65.0,345.6666667,9.0,36.91666667,,,,,7.333333333,0.007194475,0.00713464,16.32,21.041237113402,7.22222222222222,9.36343115129901,37.0,674.8333333,-2.75,11.58333333,9.09777777777777,11.677805962103,0.010314789,0.0107261999999999,-1.9293964539676995
IRIS_313-11221,74.0,801.5,5.5,56.25,0.0206500999999999,0.141025641,0.005091718,0.007980305,0.019359879,0.01911829,74.33333333,378.6666667,7.166666667,43.66666667,0.052073884,0.009969445,0.083956171,0.037612022,7.0,0.0111167889999999,0.01554592,13.4545454545454,14.2488888888888,10.3720930223082,8.67175572529223,-0.333333330000002,422.8333333,-1.666666667,12.58333333,3.08245243223718,5.57713316359665,0.00824309,0.00357237,-0.5134779348002161
IRIS_313-11222,54.33333333,701.0,4.666666667,52.33333333,0.099195154,0.0527684879999999,0.019083969,0.017094017,0.0164423369999999,0.015652307,78.0,622.333333299999,7.666666667,46.83333333,0.067410204,0.01057331,0.098974994,0.030897534,6.0,0.017996613,0.017292547,11.6428571413112,13.3949044594519,10.1739130430359,13.288256227992,-23.6666666699999,78.6666667,-3.0,5.5,1.4689440982753,0.106648231459859,-0.001554276,-0.00164023999999999,1.3003532100293764
IRIS_313-11223,65.0,691.333333299999,7.166666667,52.0,0.0491075709999999,0.075994054,0.015802849,0.037077295,0.017999553,0.017202993,66.66666667,359.0,9.166666667,36.66666667,0.101331729,0.013857922,0.143463148,0.026709402,6.666666667,0.014975746,0.01309162,9.06976744143861,13.2948717942307,7.27272727282644,9.790909090019,-1.66666666999999,332.333333299999,-2.0,15.33333333,1.79704016861216,3.50396270421176,0.003023807,0.004111373,-0.6119702831074431
IRIS_313-11224,130.0,1151.666667,5.666666667,67.83333333,0.022283293,0.091477766,0.003725278,0.064663075,0.017349933,0.01678418,95.66666667,687.0,8.75,50.66666667,0.070742062,0.008183141,0.138255326999999,0.034033515,3.333333333,0.019546611,0.019386613,22.9411764692387,16.9778869836352,10.9333333337142,13.5592105254237,34.33333333,464.666666999999,-3.08333333299999,17.16666666,12.0078431355244,3.41867645821153,-0.002196678,-0.002602433,2.568071261745722
IRIS_313-11226,80.0,713.5,7.5,53.5,0.024960357,0.134832156999999,0.00646124,0.017159048,0.015323413,0.01468944,44.66666667,220.0,8.58333333299999,37.16666667,0.063992145,0.008828812,0.11457193,0.020682961,8.33333333299999,0.008002891,0.009218607,10.6666666666666,13.3364485981308,5.20388349573607,5.91928251067988,35.33333333,493.5,-1.08333333299999,16.33333333,5.46278317093059,7.41716608745095,0.007320522,0.005470833,-2.459872670457938
IRIS_313-11227,86.0,952.333333299999,5.833333333,61.5,0.022587701,0.107292828,0.002011365,0.123778336,0.017556582,0.01770934,64.33333333,324.0,6.583333333,43.91666667,0.077846001,0.0147342999999999,0.150020581999999,0.030330405,8.0,0.010151716,0.00869206,14.7428571436995,15.4850948504065,9.77215189872264,7.37760910759942,21.6666666699999,628.333333299999,-0.75,17.58333333,4.97070524497695,8.10748574280707,0.007404866,0.00901728,-1.6383855319583491
IRIS_313-11228,115.333333299999,1092.0,7.333333333,61.0,0.030928016,0.105413105999999,0.006361713,0.069611668,0.018456693,0.01809314,91.5,449.0,10.375,44.5,0.063869067,0.015445002,0.107350993,0.0242811229999999,5.5,0.018364196,0.01828403,15.7272727234421,17.9016393442622,8.81927710843373,10.0898876404494,23.8333332999999,643.0,-3.041666667,16.5,6.90799561500841,7.81175170381285,9.24970000000004e-05,-0.000190889999999999,1.5626305429256608
IRIS_313-11229,116.333333299999,832.0,5.75,59.0,0.023534591,0.18128329,0.006296419,0.061372786,0.015272486,0.014528513,98.0,540.0,7.0,47.0,0.07706743,0.0147745569999999,0.143820595,0.033043287,6.0,0.013947315,0.013504373,20.2318840521739,14.1016949152542,14.0,11.4893617021276,18.3333332999999,292.0,-1.25,12.0,6.23188405217391,2.61233321312657,0.001325171,0.00102413999999999,0.6157464290626864
IRIS_313-11231,78.0,800.0,5.166666667,42.16666667,0.070154331,0.0574136009999999,0.010414548,0.003567447,0.013882219,0.01341785,47.66666667,472.666666699999,8.5,50.58333333,0.064129776,0.0117611319999999,0.102897986,0.033705792,7.333333333,0.016211628,0.016039473,15.0967741925744,18.9723320143104,5.60784313764705,9.34431631099468,30.33333333,327.3333333,-3.33333333299999,-8.41666666,9.48893105492734,9.6280157033158,-0.00232940899999999,-0.002621623,0.4401603033060477
IRIS_313-11241,71.0,685.0,6.333333333,54.83333333,0.031380684,0.099219621,0.006660164,0.00449647,0.018942973,0.019146907,55.66666667,300.0,7.5,40.83333333,0.074678707,0.018317231,0.130321971,0.028457836,7.666666667,0.0117468939999999,0.01155036,11.2105263163795,12.4924012165648,7.42222222266666,7.34693877610995,15.33333333,385.0,-1.166666667,14.0,3.78830409371283,5.14546244045493,0.007196079,0.007596547,-1.4763955691133732
IRIS_313-11321,76.33333333,571.0,6.0,49.33333333,0.02933864,0.075994055,0.010595221,0.004148086,0.019592058,0.01940614,52.66666667,271.6666667,7.5,29.16666667,0.054906517,0.010877823,0.133615166999999,0.038592009,8.33333333299999,0.0165127789999999,0.02106658,12.7222222216666,11.5743243251063,7.02222222266666,9.31428571436408,23.66666666,299.3333333,-1.5,20.16666666,5.699999999,2.26003861074229,0.003079279,-0.00166044,-1.0394785751929776
IRIS_313-11322,54.0,368.3333333,7.333333333,36.66666667,0.026187908,0.120704819,0.005421553,0.006741608,0.017358755,0.017833907,81.5,397.0,9.25,36.75,0.07097024,0.010234733,0.123361213,0.028363845,7.5,0.011205143,0.01199779,7.36363636397107,10.0454545436322,8.81081081081081,10.8027210884353,-27.5,-28.6666667,-1.916666667,-0.083333330000002,-1.44717444683973,-0.757266544803142,0.00615361199999999,0.005836117,-0.6527812000712255
IRIS_313-11323,81.0,760.333333299999,6.75,49.83333333,0.031238245,0.108509848,0.048441597,0.053477642,0.017288981,0.016582853,77.66666667,406.6666667,6.916666667,39.5,0.063993528,0.009599901,0.175005532,0.031586771,7.333333333,0.006841862,0.006818173,12.0,15.2575250839637,11.2289156625913,10.2953586506329,3.33333333,353.666666599999,-0.166666667,10.33333333,0.771084337408623,4.9621664333308,0.010447119,0.00976468,-1.831486552645282
IRIS_313-11324,84.0,774.6666667,8.33333333299999,49.83333333,0.01683009,0.001881256,0.030846132,0.032738759,0.017589197,0.017145087,84.66666667,293.6666667,9.5,42.83333333,0.404379632999999,0.016428218,0.185614821999999,0.0268653229999999,8.33333333299999,0.00815313199999999,0.010686473,10.0800000004032,15.5451505033809,8.91228070210526,6.85603112971642,-0.666666669999997,481.0,-1.166666667,7.0,1.16771929829793,8.68911937366452,0.009436065,0.006458614,-0.8628766595041094
IRIS_313-11326,102.333333299999,949.333333299999,7.333333333,58.66666667,0.0268544639999999,0.129412858,0.005045335,0.006702899,0.018803959,0.0185772669999999,110.0,624.6666667,9.166666667,45.75,0.040148378,0.010355801,0.090321874,0.03189553,6.0,0.019967661,0.019643153,13.9545454506342,16.1818181803305,11.9999999995636,13.6539162120218,-7.6666667,324.666666599999,-1.833333334,12.9166666699999,1.95454545107066,2.52790196830871,-0.001163702,-0.001065886,2.5009033635271165
IRIS_313-11399,102.6666667,863.333333299999,6.333333333,57.5,0.029444234,0.134832156,0.005695199,0.029753499,0.019709685,0.0196545999999999,81.66666667,608.333333299999,8.416666667,49.33333333,0.048424914,0.0102789719999999,0.0804273309999999,0.038830401,6.666666667,0.018579667,0.018655373,16.2105263219058,15.0144927530434,9.70297029704146,12.3310810812385,21.00000003,254.999999999999,-2.083333334,8.16666666999999,6.50755602486435,2.68341167180489,0.001130018,0.000999226999999998,1.7957291492724283
IRIS_313-11400,94.66666667,714.6666667,7.333333333,49.83333333,0.020920456,0.096395392,0.004651105,0.031442772,0.017438153,0.01683872,61.66666667,175.0,9.166666667,32.66666667,0.054279077,0.014885598,0.162618173,0.046519579,9.0,0.004315295,0.00625930699999999,12.9090909101322,14.3411371253739,6.72727272739173,5.35714285659621,33.0,539.6666667,-1.833333334,17.16666666,6.18181818274049,8.98399426877778,0.013122858,0.010579413,-3.0299503089673387
IRIS_313-11401,115.333333299999,807.0,7.666666667,57.33333333,0.028036149,0.039241918,0.037286973,0.0922705319999999,0.019192662,0.029106853,87.66666667,503.666666699999,10.16666667,44.66666667,0.095129439,0.018972708,0.086193414,0.036308833,6.0,0.01910364,0.018522053,15.0434782558676,14.0755813961671,8.6229508171728,11.2761194028898,27.6666666299999,303.3333333,-2.50000000299999,12.66666666,6.42052743869487,2.79946199327734,8.90219999999976e-05,0.0105847999999999,1.7036235715517218
IRIS_313-11402,129.5,1178.5,7.75,63.0,0.016180579,0.201412115,0.00496822,0.008677072,0.018218232,0.017498587,106.0,733.6666667,8.666666667,50.83333333,0.108330171999999,0.020637575,0.09559556,0.033596362,5.0,0.018919715,0.017708667,16.7096774193548,18.7063492063492,12.2307692302988,14.432786886848,23.5,444.833333299999,-0.916666667000001,12.1666666699999,4.47890818905602,4.27356231950115,-0.000701482999999999,-0.000210080000000001,2.67642131005978
IRIS_313-11404,69.66666667,617.333333299999,7.666666667,41.16666667,0.022171443,0.0928929769999999,0.003643351,0.0087932,0.018491714,0.0176945269999999,81.66666667,408.3333333,7.083333333,33.16666667,0.101712026,0.017847558,0.156500237,0.031480839,6.333333333,0.020011905,0.01977479,9.08695652177882,14.99595141498,11.529411765719,12.3115577867023,-12.0,208.999999999999,0.583333334,8.0,-2.4424552439402,2.68439362827772,-0.001520191,-0.002080263,0.23736717399417195
IRIS_313-11481,91.66666667,673.6666667,7.5,51.0,0.023081577,0.119620959,0.005415418,0.007748049,0.014951686,0.014212047,76.5,429.5,8.5,37.0,0.073943467,0.012660514,0.093826484,0.032030148,7.0,0.013580266,0.01318454,12.2222222226666,13.2091503274509,9.0,11.6081081081081,15.1666666699999,244.1666667,-1.0,14.0,3.22222222266666,1.60104221934287,0.00137142,0.001027507,-0.4615918510745671
IRIS_313-11482,70.33333333,528.6666667,8.066666667,42.33333333,0.030236452,0.130187043,0.00663587199999999,0.004908337,0.015278367,0.014520433,55.66666667,313.6666667,7.166666667,31.91666667,0.102841390999999,0.012799868,0.159472898,0.035859582,6.666666667,0.00812265599999999,0.008072593,8.71900826368929,12.4881889781486,7.76744186056895,9.82767624022687,14.66666666,214.999999999999,0.899999999999999,10.41666666,0.951566403120343,2.66051273792179,0.007155711,0.00644784,-2.6747596781662204
IRIS_313-11483,96.33333333,821.333333299999,8.33333333299999,51.5,0.024982986,0.063879599,0.030421609,0.035470085,0.01762796,0.01697002,68.0,437.666666699999,8.83333333299999,38.33333333,0.104916888,0.0120231019999999,0.168996335,0.022371495,7.666666667,0.013248238,0.0146449999999999,11.5600000000624,15.9482200640776,7.69811320783766,11.4173913062102,28.33333333,383.6666666,-0.5,13.1666666699999,3.86188679222473,4.53082875786746,0.004379722,0.00232502,-0.3513131090483485
IRIS_313-11484,117.6666667,871.6666667,9.75,50.66666667,0.019511976,0.001751208,0.005023361,0.008096433,0.018218232,0.0194829,100.6666667,634.333333299999,11.08333333,45.25,0.035755476,0.00644741699999999,0.096479639,0.028978712,6.666666667,0.01630065,0.010216487,12.0683760717948,17.2039473679471,9.08270677265645,14.0184162055248,17.0,237.3333334,-1.33333333,5.41666666999999,2.98566929913841,3.18553116242225,0.001917582,0.009266413,1.529816254966481
IRIS_313-11486,58.33333333,457.3333333,5.833333333,45.16666667,0.023761616,0.173541434,0.005875854,0.00403195799999999,0.016977003,0.016528313,57.33333333,292.3333333,7.0,38.33333333,0.068355183,0.0172674339999999,0.104082225,0.020798529,7.333333333,0.011438391,0.010959173,10.0,10.1254612531272,8.19047619,7.62608695631531,1.0,165.0,-1.166666667,6.83333333999999,1.80952381,2.49937429681196,0.005538612,0.00556913999999999,-1.7938502053087153
IRIS_313-11487,116.0,1185.0,9.25,57.75,0.016767816,0.004347826,0.004659808,0.081006132,0.019434866,0.01928898,103.6666667,623.333333299999,10.25,44.66666667,0.054939837,0.008657606,0.089496833,0.023518509,4.333333333,0.020238737,0.020773007,12.5405405405405,20.5194805194805,10.1138211414634,13.9552238788093,12.3333332999999,561.6666667,-1.0,13.08333333,2.42671939907712,6.5642566406712,-0.000803870999999997,-0.00148402699999999,2.648340962571524
IRIS_313-11557,37.0,182.0,4.0,27.0,0.023945116,0.0616747179999999,0.005185495,0.00622445199999999,0.00601099,0.00584992,78.0,446.666666699999,10.0,38.16666667,0.246038003,0.012944383,0.12247792,0.031487568,6.0,0.011914512,0.0105356469999999,9.25,6.74074074074074,7.8,11.7030567684102,-41.0,-264.666666699999,-6.0,-11.1666666699999,1.45,-4.96231602766947,-0.005903522,-0.00468572699999999,-0.4134168757348117
IRIS_313-11558,137.3333333,1230.666667,7.916666667,60.5,0.034322105,0.082961725,0.009858506,0.00379970299999999,0.018594103,0.02562168,83.0,443.0,11.0,43.5,0.075433307,0.014356497,0.143059399,0.024457021,7.0,0.013330577,0.01290578,17.3473684161116,20.3415978016528,7.54545454545454,10.183908045977,54.3333333,787.666667,-3.08333333299999,17.0,9.80191387065714,10.1576897556758,0.005263526,0.0127159,0.5181939907451097
IRIS_313-11722,58.33333333,489.666666699999,4.0,33.66666667,0.038823432,0.133283785,0.005407861,0.00417286,0.0189761219999999,0.01900012,49.0,259.3333333,5.0,28.83333333,0.051558524,0.017704076,0.078637445,0.02272077,6.666666667,0.015108076,0.0148066,14.5833333325,14.5445544549955,9.8,8.99421965306291,9.33333333,230.333333399999,-1.0,4.83333333999999,4.7833333325,5.55033480193267,0.00386804599999999,0.00419351999999999,-2.320540683445456
IRIS_313-11945,113.5,1079.0,8.5,57.75,0.084966648,0.638424377,0.009523001,0.038224638,0.016280199,0.01548936,95.66666667,616.6666667,8.666666667,45.58333333,0.3034282,0.020686238,0.149116594,0.036866255,4.666666667,0.0194335289999999,0.019144887,13.3529411764705,18.6839826839826,11.0384615384215,13.5283363819764,17.83333333,462.333333299999,-0.166666667000001,12.1666666699999,2.31447963804899,5.1556463020062,-0.00315332999999999,-0.00365552699999999,2.0180942971058013
IRIS_313-11964,76.5,479.5,5.5,46.0,0.045993749,0.096122879,0.007364552,0.024024526,0.0171202939999999,0.01644482,51.66666667,281.0,8.0,41.0,2.077538998,0.480970519,0.0866746219999999,0.019339421,8.0,0.019955364,0.01953744,13.9090909090909,10.4239130434782,6.45833333375,6.85365853658536,24.83333333,198.5,-2.5,5.0,7.4507575753409,3.57025450689289,-0.00283507,-0.00309262,-0.045982302065687534
IRIS_313-12002,56.66666667,426.666666699999,6.333333333,37.33333333,0.028702705,0.11160659,0.0081356,0.00363093,0.007111869,0.006764307,44.66666667,248.3333333,5.583333333,31.0,0.072625106,0.015045006,0.152331272,0.034704375,8.0,0.009467209,0.00956268,8.94736842204986,11.4285714304846,8.00000000107462,8.01075268709677,12.0,178.333333399999,0.75,6.33333333,0.947368420975234,3.41781874338791,-0.00235534,-0.002798373,-3.163610075996373
IRIS_313-12055,38.0,367.5,4.75,41.0,0.047925656,0.101542178,0.003382456,0.012142326,0.01322899,0.0126048,28.0,95.5,3.75,23.375,0.0640246429999999,0.009336678,0.148333064,0.028514751,9.0,0.001654927,0.00171296,8.0,8.96341463414634,7.46666666666666,4.0855614973262,10.0,272.0,1.0,17.625,0.533333333333333,4.87785313682013,0.0115740629999999,0.01089184,-6.108385231001531
IRIS_313-12094,46.0,343.3333333,7.333333333,43.83333333,0.033945496,0.045800818,0.006911984,0.002617522,0.017302883,0.020397287,41.33333333,160.3333333,8.666666667,33.33333333,0.0552845079999999,0.010186217,0.10884434,0.031314233,8.33333333299999,0.00415222099999999,0.004667547,6.27272727301239,7.83269961960704,4.76923076866272,4.809999999481,4.66666666999999,182.999999999999,-1.333333334,10.5,1.50349650434967,3.02269962012604,0.013150662,0.01572974,-3.6537091218691673
IRIS_313-12141,62.66666667,777.0,7.0,49.0,0.019687636,0.033649201,0.00454139,0.004792208,0.016073149,0.015176933,74.33333333,481.3333333,7.583333333,41.83333333,0.058033838,0.012685731,0.102812965,0.03054076,5.666666667,0.0158411039999999,0.015512253,8.95238095285714,15.8571428571428,9.8021978021891,11.5059760957375,-11.66666666,295.666666699999,-0.583333332999999,7.16666666999999,-0.849816849331965,4.35116676140532,0.000232045,-0.00033532,0.16947398035635644
IRIS_313-8244,145.0,1342.333333,6.916666667,64.33333333,,,,,0.018942438,0.01862339,130.8,753.4,8.3,51.1,,,,,3.6,0.0177339839999999,0.016788624,20.9638554206764,20.865284969993,15.7590361445783,14.7436399217221,14.1999999999999,588.933333,-1.383333333,13.23333333,5.20481927609812,6.1216450482709,0.001208454,0.001834766,2.9417074275064907
IRIS_313-8252,51.5,587.0,5.25,47.25,,,,,0.018227054,0.01732756,57.5,349.0,8.75,37.25,,,,,6.5,0.017770315,0.0175537999999999,9.80952380952381,12.4232804232804,6.57142857142857,9.36912751677852,-6.0,238.0,-3.5,10.0,3.23809523809523,3.0541529065019,0.000456739000000001,-0.000226239999999999,-0.2046242590299012
IRIS_313-8283,106.6666667,773.333333299999,7.333333333,52.96666667,0.025605661,0.040330594,0.037438157,0.026430109,0.016272847,0.015395093,55.66666667,251.0,8.25,34.0,0.058823965,0.019240724,0.115919875,0.032752789,7.666666667,0.00773609199999999,0.006381853,14.5454545506611,14.6003775944241,6.74747474787878,7.38235294117647,51.00000003,522.333333299999,-0.916666667,18.96666667,7.79797980278237,7.21802465324766,0.008536755,0.00901323999999999,-2.7011242762956487
IRIS_313-8321,152.3333333,1423.333333,7.75,64.91666667,0.029230626,0.127090301,0.00442064599999999,0.005520717,0.021144463,0.021179027,97.66666667,643.0,11.83333333,49.66666667,0.07686691,0.016926793,0.124638935,0.030941147,6.666666667,0.017109333,0.016634027,19.6559139741935,21.9255455649845,8.25352112936718,12.9463087239633,54.66666663,780.333333,-4.08333333,15.25,11.4023928448263,8.97923684102123,0.00403512999999999,0.004545,2.548495546103021
IRIS_313-8349,58.5,543.5,4.666666667,36.0,0.033882689,0.0667038279999999,0.01158844,0.00287068,0.017187261,0.01826181,69.0,354.5,6.875,42.875,0.05461512,0.01834687,0.122280478,0.020024137,8.0,0.011839124,0.0116251,12.5357142848188,15.0972222222222,10.0363636363636,8.26822157434402,-10.5,189.0,-2.20833333299999,-6.875,2.49935064845523,6.82900064787819,0.005348137,0.00663670999999999,-1.0624019957930078
IRIS_313-8410,89.33333333,742.333333299999,8.83333333299999,52.66666667,0.032230967,0.161154466,0.007228648,0.019271027,0.0158651639999999,0.015120373,80.0,555.333333299999,9.83333333299999,43.0,0.068002545,0.015873901,0.099880764,0.038170176,4.666666667,0.017589999,0.015359407,10.113207547174,14.0949367073357,8.13559322061476,12.9147286813953,9.33333333,187.0,-1.0,9.66666666999999,1.97761432655931,1.18020802594041,-0.001724835,-0.000239033999999999,1.1270760183722972
IRIS_313-8437,114.333333299999,1229.0,7.166666667,65.96666667,0.025493694,0.164251208,0.005176862,0.030992196,0.019090808,0.019017627,113.0,858.0,6.916666667,49.16666667,0.054914814,0.0114269789999999,0.0954711019999999,0.0332243579999999,5.666666667,0.020953052,0.021886027,15.9534883666998,18.6306215250818,16.337349396803,17.450847456444,1.33333329999999,371.0,0.25,16.7999999999999,-0.383861030103179,1.17977406863781,-0.00186224399999999,-0.0028684,3.269376938681073
IRIS_313-8509,64.33333333,555.0,4.666666667,34.83333333,0.020442369,0.201412113999999,0.005569342,0.00844481599999999,0.016095338,0.01583074,111.0,647.0,7.0,37.66666667,0.073421424,0.010745695,0.117542323,0.031564346,4.666666667,0.019083323,0.018998773,13.7857142840153,15.9330143555916,15.8571428571428,17.1769911489223,-46.66666667,-92.0,-2.33333333299999,-2.83333333999999,-2.07142857312755,-1.24397679333071,-0.00298798499999999,-0.003168033,1.5425483032122504
