accession_name,Root_weight,Shoot_weight,Root_length,Shoot_length,Root_Na+,Root_K+,Shoot_Na+,Shoot_K+,Chlorophyll_A,Chlorophyll_B,Stress_Root_weight,Stress_Shoot_weight,Stress_Root_length,Stress_Shoot_length,Stress_Root_Na+,Stress_Root_K+,Stress_Shoot_Na+,Stress_Shoot_K+,SES,Stress_Chlorophyll_A,Stress_Chlorophyll_B,Width_WO_husk,Length_WO_husk,Height_WO_husk,Seed_Weight,Root_thickness,Shoot_thickness,Stress_Root_thickness,Stress_Shoot_thickness,Lost_Root_weight,Lost_Shoot_weight,Lost_Root_length,Lost_Shoot_length,Lost_Root_thickness,Lost_Shoot_thickness,Lost_Chlorophyll_A,Lost_Chlorophyll_B,Seed_volume,Seed_density
IRIS_313-9066,70.33333333,598.3333332999999,8.833333332999999,50.33333333,0.023686863,0.046537842,0.006962357,0.0030502909999999997,0.017777934,0.016943087,47.0,176.66666669999998,6.5,31.5,0.126853081,0.034126099,0.16854279600000002,0.036305921,7.666666667,0.012220876,0.01759622,238.8,674.8,170.0,767.8,7.962264150866502,11.88741721866804,7.230769230769231,5.608465609523809,23.333333330000002,421.6666666,2.333333332999999,18.833333330000002,0.7314949200972709,6.27895160914423,0.005557057999999998,-0.0006531330000000002,27.394180799999997,28.027850352801938
IRIS_313-9067,119.0,1023.666667,8.166666667000001,54.16666667,0.02263033,0.074445683,0.006759441,0.05601697,0.01957281,0.019424993,80.66666667,617.0,9.5,48.83333333,0.04570011400000001,0.006952186,0.154447049,0.0222713,5.666666667,0.01784049,0.017369307,260.2,693.4,186.8,899.4,14.571428570833817,18.898461543452402,8.491228070526315,12.634812287551863,38.33333333,406.66666699999996,-1.3333333329999988,5.333333339999996,6.080200500307502,6.263649255900539,0.001732319999999999,0.002055686000000001,33.702956623999995,26.686086031975428
IRIS_313-9072,82.66666667,666.6666667000001,6.0,51.66666667,0.01797869,0.09118047800000001,0.004933145999999999,0.006456707,0.019231693,0.018740887,61.33333333,319.6666667,7.75,41.5,0.084988199,0.01794046,0.15965975300000002,0.030723703999999998,7.666666667,0.013806831,0.01359763,236.4,583.2,171.6,664.2,13.777777778333332,12.90322580626431,7.9139784941935485,7.702811245783133,21.333333339999996,347.00000000000006,-1.75,10.166666669999998,5.863799284139784,5.2004145604811765,0.005424862000000001,0.005143257000000002,23.658231168,28.074795418281038
IRIS_313-9108,73.33333333,673.3333332999999,7.0,45.83333333,0.062358254,0.087606838,0.009208228,0.0026175210000000003,0.018614686999999998,0.019380553000000002,90.33333333,568.0,8.333333332999999,48.0,0.044236988,0.015070321000000001,0.0704848,0.031698832999999996,4.666666667,0.016563706,0.016023313,248.4,585.2,184.6,798.8,10.476190475714287,14.690909091250246,10.840000000033601,11.833333333333334,-17.0,105.33333329999994,-1.3333333329999988,-2.166666669999998,-0.3638095243193149,2.857575757916912,0.002050980999999997,0.003357240000000001,26.834135328000002,29.768054391769216
IRIS_313-9139,62.0,723.0,6.166666667,51.5,0.021792142,0.079189892,0.004746758,0.002480491,0.014477704,0.013978399999999998,50.0,204.33333330000002,7.5,35.33333333,0.052560202,0.016596474,0.135339544,0.035894106,8.666666667000001,0.008776821,0.009010546999999999,236.2,571.0,164.0,648.4,10.05405405351059,14.03883495145631,6.666666666666667,5.7830188675267005,12.0,518.6666667,-1.3333333329999997,16.166666669999998,3.3873873868439235,8.25581608392961,0.005700882999999999,0.0049678529999999995,22.1187128,29.314544922342858
IRIS_313-9148,84.0,1036.333333,7.833333333,52.66666667,0.031581665,0.158057723,0.007767087,0.027818036,0.015768657,0.01722454,100.33333329999999,526.3333333,11.16666667,49.5,0.045304672000000004,0.010031233,0.10703022599999999,0.02359372,7.0,0.020714056,0.020793207,278.0,592.6,196.6,860.4,10.723404255775465,19.677215182298912,8.985074621198486,10.632996632323234,-16.333333299999993,509.9999997,-3.333333337,3.166666669999998,1.7383296345769796,9.044218549975678,-0.004945399000000003,-0.003568667000000001,32.38843448,26.565038224718787
IRIS_313-9156,94.33333333,709.6666667000001,7.166666667,52.75,0.024921021,0.071466617,0.0056819819999999995,0.008367397,0.019752458,0.01958592,55.0,403.0,9.166666667000001,39.0,0.088214957,0.013295346999999999,0.16921044899999999,0.024246655,8.333333332999999,0.012283432,0.011757746999999999,209.4,677.8,169.8,731.2,13.16279069659708,13.453396525118485,5.999999999781817,10.333333333333334,39.33333333,306.66666670000006,-2.000000000000001,13.75,7.162790696815263,3.1200631917851513,0.007469026,0.007828173,24.099938136,30.340326845393363
IRIS_313-9170,66.33333333,881.0,6.0,60.0,0.031807768,0.07656179,0.003222246,0.073565406,0.017489749,0.01705486,65.0,594.3333332999999,7.166666667,48.16666667,0.049668698,0.011152696,0.096348319,0.034816556,5.666666667,0.017645604,0.015779566999999998,299.2,646.4,191.8,1082.8,11.055555555,14.683333333333334,9.069767441438614,12.339100344474803,1.333333330000002,286.66666670000006,-1.1666666670000003,11.833333330000002,1.9857881135613855,2.344232988858531,-0.00015585499999999988,0.0012752930000000037,37.094672384000006,29.190175580767296
IRIS_313-9174,137.0,1034.666667,9.0,53.83333333,0.033664691000000004,0.718939675,0.0060410690000000005,0.005682522,0.019285427,0.019653253,88.33333333,615.6666667000001,11.16666667,43.66666667,0.10012745699999999,0.021264297,0.135454292,0.031771489,6.333333333,0.015886016,0.0156752,285.2,564.4,209.4,864.6,15.222222222222221,19.219814248868097,7.910447758534195,14.099236640908458,48.66666667,419.0000002999999,-2.1666666699999997,10.166666660000004,7.311774463688026,5.120577607959639,0.0033994110000000015,0.003978052999999999,33.706464671999996,25.650865743811583
IRIS_313-9218,88.0,807.3333332999999,6.916666667,55.25,0.047956770999999995,0.12941285800000002,0.006245469,0.0029078409999999996,0.018651847,0.018497813000000002,81.0,407.0,9.583333332999999,43.0,0.07552853,0.010405054,0.158878864,0.035261106,7.0,0.014527161,0.01433594,259.2,576.4,181.0,827.4,12.722891565651908,14.612368023529411,8.452173913337468,9.465116279069768,7.0,400.33333329999994,-2.6666666659999985,12.25,4.27071765231444,5.147251744459643,0.004124685999999999,0.004161873000000002,27.041921279999997,30.596938413985356
IRIS_313-9262,157.0,1055.0,7.25,53.5,0.027403177999999997,0.076421405,0.006452424,0.030759941000000002,0.019963384,0.02037372,92.0,583.6666667000001,9.666666667000001,41.33333333,0.060660748,0.016934018999999998,0.15247698699999998,0.034584332,5.0,0.019346913,0.01768308,231.6,605.2,169.6,735.4,21.655172413793103,19.7196261682243,9.517241378982163,14.120967743880724,65.0,471.33333329999994,-2.416666667000001,12.166666669999998,12.13793103481094,5.598658424343574,0.0006164710000000004,0.002690640000000001,23.771868672,30.935725337663516
