accession_name	Root_thickness	Stress_Root_Na+	Shoot_weight	Shoot_length	Stress_Shoot_Na+	Lost_Shoot_weight	Height_WO_husk	Root_length	Stress_Chlorophyll_A	Root_Na+	SES	Stress_Shoot_weight	Stress_Chlorophyll_B	Seed_density	Stress_Shoot_thickness	Seed_volume	Shoot_K+	Seed_Weight	Stress_Root_thickness	Lost_Chlorophyll_A	Stress_Root_length	Lost_Chlorophyll_B	Root_weight	Lost_Root_weight	Lost_Root_thickness	Chlorophyll_B	Lost_Shoot_thickness	Stress_Shoot_K+	Shoot_Na+	Stress_Root_weight	Chlorophyll_A	Stress_Shoot_length	Length_WO_husk	Root_K+	Shoot_thickness	Width_WO_husk	Lost_Root_length	Stress_Root_K+	Lost_Shoot_length
IRIS_313-10587	-0.4855638251601962	-0.21239546213117586	0.8314241727453341	-0.2333244352239703	0.15172644581630848	1.0919284846414437	2.325081892201538	1.1691422799765887	-0.7937124093094448	-0.7865673909759295	0.2607308829730138	-0.4294727558630062	-0.8770267974955125	-1.3637792766564192	-0.2397272095783974	2.6682729480099723	0.5873485516063773	2.143628890825757	-0.4828317010228511	1.5705479860582718	0.20587812114392165	2.8479818378465587	0.2907949456529141	0.4714683748762129	-0.11339634328457435	2.6795089571722097	1.3405188158524937	1.4282340048422493	-1.3965529806155241	-0.186436554350927	2.0379235064594896	-0.4632455457478124	-0.08057674243587648	-0.937802939111826	1.2336651724059702	2.144618660227882	0.7071099597477005	-0.7116164452355287	0.10365665543005056
IRIS_313-10592	-0.2705841774219443	-1.1802090998427581	1.0612114881355292	0.004326583733396906	1.2144755574193826	1.5048139892151775	1.978819502279604	2.572683676792209	-1.5394672360067299	-1.5187527964188778	1.39094388896891	-0.6847154365400789	-1.6413861520403696	-0.04531267907895226	-0.6841988149380738	2.5873616554890635	0.6662402583227091	2.5782134921481226	0.4330649917909432	1.8758950154008944	0.09367016319870848	1.5799905941234291	1.18537533063426	0.8651418127665919	-0.4848565346010147	0.8931207305630308	1.6311332268433276	-0.05022153232870465	-1.0251591636352362	0.31598656340805514	1.0096402530072996	-0.5201408341262244	1.1371745843601728	-1.5443529284886302	1.346342717139768	1.8583487370747205	2.3883060051841056	-0.4591358280786427	0.4432698104874928
IRIS_313-10593	1.8697360371528453	0.2475190730080092	1.6208485906608086	1.432241521647874	-0.33535439640626064	0.6894586171682238	0.17919121450575187	-0.7696882453915822	2.254040545198938	0.19677439710225905	-1.434588626444661	1.515270768637854	1.9006551519298165	2.422964992820769	1.6153722565120308	-0.65518077150223	0.1440508727836292	0.259665466892236	3.5176310656439025	-1.1187869553560732	-0.7322643521335919	-0.9551438023055032	1.0064592536379933	-0.956569452245675	-0.4475983147589453	1.035218443131486	0.00843008789876129	-0.2251225243337673	-0.07095252008750139	2.189889003123872	0.8582251210712913	0.8653904911422575	-0.1355593164708278	-0.8214879397691968	1.1519213500117265	-1.2289285389218974	-0.2974053267004184	0.6063913452094485	0.7347112518401409
IRIS_313-10595	1.2195717332349432	0.7658738875359754	1.828145618303364	-0.4309426998712597	1.7254380753835834	2.8577349823563583	0.7173412274426668	-0.5656008212819255	-0.2812901029527875	0.6283602782455712	0.8258373863947945	-1.2108202330618187	-0.14136743299815846	0.2648566968743564	-1.4562152659334475	0.7448511567449645	-0.5175423447538389	0.9047605949426956	-1.8703519254351804	1.0779667674651603	-0.5400580523218669	1.920169934606561	0.4577832853755388	2.221692903921848	2.081115888245905	2.073908189660119	2.766874331566964	-1.9767507122502916	-0.7398092952276236	-1.5986528858667386	2.4125428369718263	-0.8561103899701333	1.2925083560984316	-0.21901442241373534	2.9865669325850672	-0.10541548370737557	-0.2974053267004184	-0.71521624520639	0.24687409079096126
IRIS_313-10598	-0.563264786552678	1.0238154480095676	-1.0622001821151876	-0.6507949554077118	-0.6848516693283321	-0.8566409843113173	-0.29995282079539914	0.2507488733199162	-0.9991071956755316	-0.4821370913473816	0.8258373863947945	-0.39382636987447495	-1.0476615366297346	-0.059411815980759584	-0.5118527949830011	0.3571443346074841	-1.5991888751615349	0.35619706641256715	0.8052011875023438	1.270145206952176	-0.7787074107928417	1.2723520411265206	-0.3175197161344019	-0.30848850471940353	-1.140799719754638	0.9448708078938364	-0.5614934207879954	1.2795104400442694	-1.566245055886032	0.04440649954537833	0.4661676223236187	0.17990110806783785	0.21022793246031585	-0.9342631355070656	-0.9802519648085808	0.8112466703471224	0.7555256161239513	-1.2975873108707354	-0.8949185169068647
IRIS_313-10600	0.8598488108594992	1.28004689521202	0.4906035186435084	-0.2276066186090435	1.760410703307679	0.5351792288576332	-0.8257217826520196	-0.15742597428713204	0.11453104361742204	-0.4007106560458776	0.5432841342600728	-0.043121928343626034	-0.3443347748894534	-0.3797649779000838	0.3543894884975471	-1.0408443916727759	-0.368802163059801	-1.2697121509910612	-0.3082288705695977	-0.366737802253078	-0.6851781583420614	0.0878660154155628	0.4816387599228291	0.908363459505078	0.9848357090222066	-0.4560167540414866	0.6057336456352601	0.41889359753018696	-0.5201484923682721	-0.5394906373316946	-0.4904409551945911	-0.5909106062259704	1.3537379075246296	0.2613932850357446	0.7954084269288033	-2.1876923528513124	0.4095632804529128	0.8973875095492232	0.2330841929136889
IRIS_313-10602	-1.4181938108831886	NA	-1.5508867455449662	-0.7796363548624491	NA	-0.6817313983146083	0.4198624287847235	-1.2799068044412012	-1.2042317252462136	NA	1.1083906376818535	-1.573438858874206	-1.2699547121596253	-0.31895016394844744	-1.512190759218022	-0.0834842074824817	NA	-0.19217307497726524	-1.4991996659144644	2.0092301912220867	-2.053989113282466	2.205527455143669	-1.6236070782071657	0.18710181859748592	-0.08186546446544207	1.9228195290614885	-0.6057109418902059	NA	NA	-2.4669562594770915	1.8523516570725285	-1.6383254396942428	-0.8515004864563186	NA	-1.775585791269732	0.5772168847425325	1.0794890940340744	NA	0.6312449777970635
IRIS_313-10603	-0.13018079923875522	0.8823452929169918	0.6884866996708499	0.5358215029539612	0.689171254496745	0.5796999381826058	-0.2276396220497588	1.8324264049655312	0.18906988498727356	-0.9433825671362494	0.2607308829730138	0.22931022594701364	0.1950251829787437	0.9482149556485376	0.547759169713553	-0.27315328491609964	0.014080488258505363	0.1897582534229097	-0.12191782768669107	0.41065921622352497	1.4910579518140623	0.4539084877592762	1.0303147317636014	0.4610571949928333	0.002035660735382785	1.3788885808484053	0.1917339280276727	1.1715077991756695	-0.1689283152085592	0.6690406463888904	1.6265415768165108	-0.3774515836276784	0.1595342311611588	0.14771321442093138	0.5219315424691519	-0.4133197322229793	0.37458314113180335	0.259507322778161	0.9463850337320948
IRIS_313-10604	-0.11157351670495358	-0.12832149504038798	-0.08975350504465841	-0.1355847509145631	-1.4996360698401958	0.14720666606683647	0.15797539925104245	0.046661449822524695	-0.25241747662925834	0.4776359149701254	-0.3043756204487645	-0.3518607362500001	-0.1393360199446671	0.6490626374137659	-0.2974492507576965	0.904029787157042	-0.017808678159783962	1.2287864882143982	-0.4094120118671373	0.2812810779978084	-0.4401284996872812	0.15717976574632908	-0.12667590079099064	0.3129443048181521	0.17329143614583986	0.1968124255025756	0.3372657868128205	-0.6069574411641543	0.03148658181964282	-0.4580166182136715	0.29633359218640976	-0.14618691644408238	1.1371745843601728	0.9600524175358754	0.027311441744616645	0.8875831923942015	0.37458314288352623	1.795383435256911	-0.07538925698057883
IRIS_313-10605	1.119340777384347	-0.27092619990065897	-0.5214682250725856	-0.20469579988855255	-0.5418777717140411	-0.1101517748863779	-0.6230076647015109	-0.7186663890580341	-0.528779888122006	-1.1500822228525884	0.8258373863947945	-0.58601712933527	-0.4143070276498075	0.910246905646102	-0.7923035923464005	-0.4591705968061274	0.6741208978779584	-0.012128467580206949	1.0628363643612588	0.9061567013965016	-1.0014460650900472	0.7491158824549512	0.2311562532015489	0.22585953301239015	0.4552113642770584	1.0013745859857002	0.21627938529609386	0.5966439572839575	-0.02769865299311298	0.05798550300327755	1.1698958291179309	0.14143841997068554	-0.4344633821191123	-1.5106919558180243	-0.4657118507907052	0.10047668117859354	0.2437237391120346	2.345547982181233	-0.3994124713180621
