accession_name	Root_thickness	Stress_Root_Na+	Shoot_weight	Shoot_length	Stress_Shoot_Na+	Lost_Shoot_weight	Height_WO_husk	Root_length	Stress_Chlorophyll_A	Root_Na+	SES	Stress_Shoot_weight	Stress_Chlorophyll_B	Seed_density	Stress_Shoot_thickness	Seed_volume	Shoot_K+	Seed_Weight	Stress_Root_thickness	Lost_Chlorophyll_A	Stress_Root_length	Lost_Chlorophyll_B	Root_weight	Lost_Root_weight	Lost_Root_thickness	Chlorophyll_B	Lost_Shoot_thickness	Stress_Shoot_K+	Shoot_Na+	Stress_Root_weight	Chlorophyll_A	Stress_Shoot_length	Length_WO_husk	Root_K+	Shoot_thickness	Width_WO_husk	Lost_Root_length	Stress_Root_K+	Lost_Shoot_length
IRIS_313-10340	-0.6851439235944563	-0.2143314482254728	-2.7417663207397984	-1.5324317757670476	-0.6058383623595539	-1.0441360880542994	-0.35330062890526365	-2.772384545627426	0.9485789434824832	-1.5254784667978696	0.9896704145728148	-1.9182341830785257	0.7259384029356792	-0.07402917145948817	-1.0593263727709965	0.16046014668209038	-0.2555552658140338	0.16332137139816427	-1.8591714351627504	-2.271016676846152	-2.0867421325617874	-2.7779409007444893	-2.5661136125143744	-0.4255220626055862	0.3503956436434376	-1.833015778407328	-1.3663849227194194	0.5220777689802287	-0.23859305226575686	-2.7590677437061064	-1.6683230336933783	-2.7236650923506676	1.381758026837205	0.538298603652329	-2.4773127215718262	-0.5257271094281082	-0.4106588262344647	0.38837865766675855	1.901996785771884
IRIS_313-10341	2.030890121726112	0.09804227952287344	1.6235476301783518	-0.8293716326477248	0.9123433000080874	1.3394249481944802	1.0309406632693572	-1.0990098960104169	0.5140026353197397	-0.17938369392388445	-0.3206518285363051	0.9811972924859896	0.5495377031863146	0.32713482972604024	1.964976615252518	0.6748722172359929	-0.8609978048113017	0.8835997292938587	1.3853375078686556	0.09079034915148074	-0.7541886374215127	1.404553286091656	1.05123877334731	0.5241345039936588	1.5656815888436724	3.0630114904474532	1.308386082243249	0.29975598621086896	0.15404796138210794	0.9145025289506308	1.4767022671502033	-0.9835778401764084	-0.3675674445031877	-1.0154140749862843	2.1671355972509208	0.7627058075642635	-0.3576777236266317	-1.7938579587814494	0.08874307573321115
IRIS_313-10539	-0.4587813862881328	-2.338733714252472	0.42793350070378855	1.5835081568393736	0.2852526196311659	1.1063533321467207	1.2724205968573612	0.5356893551356535	0.6816946576645332	-1.1000884325177556	-0.05858738609402892	-0.6579272916855367	0.8325035929278569	-0.7526865734276245	-0.3188576823964905	1.4941421283460965	1.6990668155012632	1.2937809155638678	0.13398218913165458	0.2769555282266505	-1.1597483967213478	0.6007575374770289	-0.060752162851792725	0.5608322558025612	-0.5759415144328991	1.9932964504775343	0.12706199542023733	-0.9695386321850548	2.0403290976099058	-0.674445331482866	2.1006457266738927	-0.7763275196643676	0.06507505493931941	1.159415686955004	-0.05901560248767855	1.4113004085285188	1.9222498842606504	-0.9895157091764896	2.3039846695834503
IRIS_313-10971	1.088752294501529	0.26522693645194617	1.3391358887045506	1.910536695415932	2.63021097852291	0.8481294529400085	0.28825072307147154	-0.09263568194053176	0.3701080826943716	-0.2199376114440388	-0.05858738609402892	1.3019334250762196	0.3199481932214165	-1.3054272677805774	0.5955755452774443	0.8149126511964849	-1.002838236294965	0.35563657982696106	0.024659381059385657	-0.180416047384571	-0.11688044364012964	-0.04113029963822837	0.9813340806295404	1.3033587556276376	1.2469665581327805	0.47413147219930296	0.17280828988694685	-1.0164040143638622	-0.6052532808700037	-0.16446982740501134	0.6099464186934601	2.031925384157269	0.01883223547065056	-0.43555652339217693	0.6500328596663729	1.0329039753251654	0.0479649480183093	-0.6057765710577192	0.4697982048104459
IRIS_313-10972	1.4569455166963126	1.6517806640471804	0.6821030824143078	0.7969202866066382	-2.6621634244033103	0.977241477830195	0.28825072307147154	0.937362400776624	0.4211043653487692	-0.2717296777302283	-1.368909598949113	-0.09238379338509416	0.3631926827292151	-0.5179718660507032	-0.3453064143268131	0.5749534673912002	0.4103129614720348	0.4318369645404779	0.8591884634078067	-1.1433407765564874	0.3466164246277138	-0.9763029406673626	1.93979873893146	1.6210583015621216	1.2243859873166976	-0.9145170006168166	0.908330429052292	-0.9669209878686676	0.2389714638218341	0.9742511819933788	-0.8822035788260605	1.1262434725762112	0.5296213290370526	0.8892041875451717	0.476337262758461	0.2286021003421229	0.4633070456339005	1.8440419175461595	-0.368177163791945
IRIS_313-10973	0.530845890816119	1.036222308968761	1.8778403426450132	0.6567729198935933	1.1405983268750313	0.8648972614542951	1.1097156603252638	1.2933796693264512	0.6347440910893872	0.2632674197287813	-2.9906172492376526	1.9090607426687842	0.5626602657680703	-0.6095895221014818	1.5986135500681933	1.1567111663612255	-0.20992509708281876	1.005164768088292	0.12248514423548874	-0.6194736487010765	0.4045535329004747	-0.526527525313649	1.0809774425121563	1.115092354617133	0.4354346305516564	-0.017921805519470486	0.4440951816141979	0.011646906971153	0.10767685666630103	0.2173857304884828	0.26182457120717784	0.8228232225190849	-0.2277782238550363	-0.0382105021980471	1.7291633097971484	1.3026492692540912	0.8298641536705859	-0.35275931017443785	-0.2921780234363585
IRIS_313-10974	0.5007937765681211	-0.9525484444365236	-0.4373015001370953	0.6010898168338663	0.6920960776741457	-1.112047067129731	1.481128932137017	0.03888870125080005	-0.4271243358315183	0.07706260992351513	-1.1068451565068365	0.33270996277869025	-0.6008828515886144	-0.7274103947267393	0.2958467883907948	0.7849653264906621	1.0238470155798576	0.5660948720529274	0.8420182545336226	0.3044773132650954	-0.6962515284534997	0.5249405091229724	0.4947448220319705	0.4294224132101308	-0.16538983965300355	0.15998412765082495	-1.3706162097093473	-0.5972637398911291	-0.8446526167515183	0.2173857304884828	-0.2242408553532451	0.4950276766563301	-0.2754831177283369	-1.1300559691762355	-1.0564331030071163	0.5539392653605257	1.184188415321977	-0.16099336870361922	0.08874307573321115
IRIS_313-10975	-2.368023886099428	-0.17585372232141552	-0.19531752023991297	0.22370665680808366	-0.02485517260642386	0.08183766311681796	1.641267879805282	0.7360279107511709	-1.3949320737476196	0.9186721380754324	0.4655414994342263	-0.6092380468770565	-1.2502684754226936	-0.6240233935186691	-0.7538258055711857	1.2146667130982318	-0.5157329194598906	1.0596006621767338	-0.32991623650260765	1.7021355330760104	-0.580377311907973	1.118153498379309	-1.4702455049568133	-0.9491552048299029	-1.6907517832660262	-0.16304393445048704	0.06600038782993925	0.8670961415647207	-1.1903910038080383	-0.674445331482866	0.09012726025242636	-0.1482830152363704	-0.4686182909339245	1.1150491398498517	-0.3739609119846212	1.1947984659542603	1.504005472706397	-0.0792301781562378	0.3287018127103919
IRIS_313-10977	-0.04740725404703195	0.07615611851839314	0.7175961543344171	1.2695791109845436	-0.6308281706214263	0.4322869583402579	0.8217648703310693	0.03888870125080005	1.427394897707771	-2.1102191826724948	-0.05858738609402892	0.5736180153429168	1.1223486632683322	-1.143467423097776	0.5439320587098582	0.5522971613596123	-0.3860545957429442	0.15606419428662388	0.8838472827146948	-0.8086086226328345	-0.4065659863944383	-0.5074863323716438	0.038876969303732425	-0.5373209357109338	-0.792182660871745	0.6082088889902028	-0.1819590298703323	1.6009687112189146	-1.9156831020643703	0.4684994986437848	0.7461593469082848	0.5710351415211016	-1.2791283572427017	0.8892041875451717	0.3344221832994216	1.5786847294662147	0.8298641548696729	0.742932015335133	0.7673421850091927
IRIS_313-10978	2.7221627718736627	-0.6263380330060784	1.8587068902791464	2.6824003839023915	-0.15849895991792748	1.5096171825783804	-0.37784200710942295	1.44152671000433	-0.08461133322562188	-0.7757469175795807	0.8586381676035608	1.1486502818660886	-0.16299084502710193	-0.6764179568740398	0.4994926482456906	-0.29594529312666346	-0.1884796022793016	-0.5424390775805925	0.8973358283379771	0.8545546956699756	0.3176478701437097	0.6856500799247836	2.8308626048573613	3.02717294588166	2.611401859737504	1.2169573773540778	0.6964874810221783	0.08143410454358509	-1.0755199290692683	1.004150699447384	2.022885629145021	1.8486035028757517	0.7068456813442524	-0.21430345777670706	1.1166107537075407	-0.6349691304338442	1.0969871343431057	-1.0733002132529437	0.6905275019178596
